otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL
736438.935646991,-112.777166666667,43.8836666666667,5,0,,D,200051,1.78,15.8,99,4.707
736439.147694213,-111.015333333333,43.7608333333333,11.17,0,,D,200052,0.4,1.4,1.2,10.19
736439.240621643,-114.060333333333,44.591,5,0,,D,200053,0,1.4,12.5,4.725
736439.320331597,-111.858166666667,45.0415,5,0,,D,200054,0.08,1.7,14.3,4.703
736439.320349421,-112.048,44.9915,4.8,0,,D,200055,0,3.6,2.8,4.538
736439.337439005,-113.441,45.4261666666667,5,0,,D,200056,1.83,15.4,99,4.695
736439.443666319,-110.966166666667,43.749,10.93,0,,D,200057,0.02,3.4,0.6,9.992
736439.571601505,-111.888333333333,45.018,5,0,,D,200058,0.04,2,12.8,4.704
736439.571612153,-112.081,45.0295,3.47,0,,C,200059,0.08,1.7,1.3,3.375
736439.794202546,-112.285833333333,45.7088333333333,5,0,,D,200060,10.7,92.2,50.2,4.717
736439.796680903,-111.772833333333,44.8106666666667,5,0,,D,200061,0.09,0.7,14.6,4.718
736439.833817708,-111.901833333333,45.0306666666667,5,0,,D,200062,0.1,1.3,14.9,4.706
736440.0740875,-111.899,45.0285,5,0,,D,200063,0.11,1.2,15.5,4.706
736440.074096643,-112.209666666667,45.0265,4.91,0,,D,200064,0.12,11,11.5,4.574
736440.10649838,-111.841833333333,45.0393333333333,5,0,,D,200065,0.07,1.3,13.8,4.718
736440.111994097,-111.989833333333,44.6668333333333,5,0,,D,200066,0.35,1.3,31.4,4.717
736440.427677083,-111.885833333333,45.0371666666667,19.4,0,,C,200067,0.11,1.4,1.5,17.663
736440.594799306,-111.9395,45.0348333333333,5,0,,D,200068,0.53,4.8,45.8,4.717
736440.60656088,-110.7585,43.2143333333333,3.81,0,,D,200069,0.59,26.9,28.3,3.584
736440.607112731,-112.952,43.6933333333333,19.76,0,,D,200070,3.7,46.3,97.6,17.97
736441.197548958,-111.8855,45.0365,5,0,,D,200071,0.1,1.3,15.1,4.699
736441.197541319,-111.874333333333,45.0533333333333,5,0,,D,200072,0.04,2.2,13,4.717
736442.098627431,-112.596333333333,44.6148333333333,5,0,,D,200073,2.11,9.7,99,4.724
736443.298313657,-114.215166666667,46.0921666666667,5.91,0,,D,200074,0.14,11.6,12.1,5.476
736443.546843634,-111.881666666667,45.0166666666667,5,0,,D,200075,0.04,1.7,13,4.699
736443.57622037,-111.880666666667,45.0278333333333,5,0,,D,200076,0.12,1.1,16,4.707
736447.150491319,-111.224666666667,46.3786666666667,4.89,0,,D,200077,0.06,12.9,3.9,4.618
736447.197476042,-112.094,44.6516666666667,5,0,,D,200078,0.01,1.8,12.5,4.724
736448.131453356,-114.883666666667,44.3611666666667,3.96,0,,D,200079,0.86,50.2,52.1,3.796
736448.132650694,-114.972166666667,44.517,2.8,0,,D,200080,0.2,3.6,1.4,2.739
736449.041219444,-113.166,44.6335,5,0,,D,200081,0.21,2.3,21.7,4.712
736449.353866204,-112.746666666667,44.7751666666667,5,0,,D,200082,0.07,1.1,13.8,4.711
736449.399138773,-112.5305,45.4638333333333,5,0,,D,200083,0.7,6.3,59.9,4.702
736449.548714236,-113.995833333333,44.1881666666667,5,0,,D,200084,1.19,10.1,99,4.653
736449.740471528,-112.560666666667,46.6291666666667,0.02,0,,D,200085,2.44,32.6,8.2,0.175
736451.169167245,-112.762666666667,45.1563333333333,5,0,,D,200001,0.01,1.6,12.6,4.724
736451.452312037,-112.4875,44.7078333333333,5,0,,C,200002,0.09,0.6,14.5,4.707
736452.382570949,-111.869,45.0226666666667,5,0,,D,200003,0.04,1.6,13,4.704
736453.173453356,-112.372666666667,42.3841666666667,5.11,0,,D,200004,0.18,2.7,1.7,4.737
736453.904886343,-113.321833333333,44.1335,5,0,,D,200005,2.02,12.6,99,4.713
736453.906057986,-112.811333333333,44.4515,5,0,,C,200006,0.22,1.6,22.4,4.701
736455.270196065,-111.891,45.0178333333333,5,0,,D,200007,0.36,2.6,32.8,4.706
736455.270189699,-111.968833333333,45.05,1.31,0,,C,200008,0.06,1.3,1.1,1.431
736455.354504977,-112.188333333333,44.8538333333333,5,0,,D,200009,0.04,1.1,12.9,4.724
736455.787563542,-112.131833333333,44.8305,5,0,,D,200010,0.11,0.6,15.7,4.718
736455.817283681,-111.886166666667,45.0253333333333,5,0,,D,200011,0.26,3.5,24.9,4.711
736455.819559606,-112.627,44.592,5,0,,D,200012,1.69,9.8,99,4.718
736455.819446875,-112.144166666667,45.1945,4.67,0,,D,200013,0.08,4,1.4,4.454
736457.519760995,-113.835166666667,43.8513333333333,5,0,,D,200014,2.8,21,99,4.658
736457.779722107,-111.871333333333,42.5096666666667,5,0,,D,200015,0.1,2.2,14.9,4.637
736458.419368519,-111.112666666667,44.5305,5,0,,D,200016,0.09,1.3,14.8,4.722
736460.776732523,-112.827833333333,44.4521666666667,5,0,,C,200017,0.29,1,26.9,4.72
736460.776735185,-112.682333333333,44.4863333333333,5,0,,D,200018,0.42,3,37.5,4.674
736462.736369444,-112.714333333333,44.7608333333333,5,0,,D,200019,0.18,1.5,19.3,4.698
736462.736387847,-112.8185,44.7643333333333,21.81,0,,D,200020,0.39,5.3,2.2,19.796
736463.435598264,-113.735666666667,44.1981666666667,5,0,,D,200021,0.26,1.6,25.1,4.725
736465.828399537,-113.013,44.6285,5,0,,D,200022,2.35,85.7,49.5,4.718
736466.543516319,-112.781833333333,44.7305,5,0,,C,200023,0.17,0.5,18.8,4.725
736466.893955671,-111.304166666667,44.7493333333333,5,0,,D,200024,0.17,2,18.9,4.713
736466.893957639,-111.330333333333,44.6731666666667,4.56,0,,C,200025,0.23,2,0.9,4.356
736467.31536875,-114.4055,44.5175,0.05,0,,C,200026,0.09,0.9,1.4,0.264
736467.401961458,-112.544166666667,45.1335,2.5,0,,C,200027,0.09,1.1,2.4,2.475
736467.496978704,-112.451,44.6628333333333,5,0,,C,200028,0.45,1.1,39.3,4.725
736469.563050926,-113.092166666667,43.8011666666667,5,0,,D,200029,1.07,10.9,90.2,4.658
736469.692040046,-114.101,44.4931666666667,0.04,0,,D,200030,2.6,19.3,18.8,0.203
736470.914216551,-114.260166666667,44.6148333333333,6.2,0,,D,200031,0.53,24.2,7.8,5.812
736472.448562616,-113.301833333333,44.6295,5,0,,D,200032,0.08,3.7,14,4.706
736475.671579977,-113.014833333333,44.1981666666667,5,0,,C,200033,0.3,0.8,28,4.707
736477.105567593,-115.3525,44.2533333333333,5,0,,D,200034,1.73,48.2,31.6,4.732
736478.812179861,-111.547,45.63,5,0,,D,200035,0.09,2.6,14.6,4.687
736479.910765972,-111.392,45.5155,5,0,,D,200036,0.04,1.6,13,4.717
736481.466621875,-113.608666666667,43.573,5,0,,D,200037,1.29,8.3,99,4.693
736481.806926157,-110.825,43.0226666666667,4.11,0,,D,200038,0.2,19.6,5.6,3.836
736481.904556366,-112.877666666667,44.4408333333333,5,0,,C,200039,0.27,0.8,25.6,4.707
736481.956100579,-114.484166666667,44.287,2.2,0,,C,200040,0.14,1.4,0.8,2.199
736481.994843866,-111.453166666667,45.6933333333333,5,0,,D,200041,1.23,68.9,71.1,4.701
736482.184813657,-112.557333333333,45.4545,5,0,,D,200001,0.56,4.7,48.3,4.702
736484.319237847,-111.895,45.0315,5,0,,D,200002,0.07,1.3,13.7,4.692
736487.572905093,-112.521166666667,44.5896666666667,5,0,,C,200003,0.38,1.2,34.4,4.722
736488.748911458,-111.681333333333,46.368,4.22,0,,C,200004,0.16,2.3,4,4.015
736489.817647338,-112.2135,45.3998333333333,5,0,,D,200005,0.15,1.7,17.6,4.702
736489.81830463,-112.555666666667,45.4511666666667,5,0,,D,200006,0.08,2,14.1,4.702
736490.146619907,-111.824333333333,44.7235,10.94,0,,C,200007,0.24,2.3,2.4,10.003
736490.151396412,-115.028666666667,45.3363333333333,4.94,0,,D,200008,0.03,8.8,9.2,4.678
736491.467520023,-114.019,44.451,5,0,,D,200009,0.24,2.1,23.8,4.724
736493.730562153,-113.942,44.9543333333333,4.17,0,,D,200010,2.21,15.3,11.9,3.954
736494.510204861,-111.797,44.7516666666667,21.22,0,,D,200011,0.2,10.2,13.3,19.265
736494.522269676,-111.820833333333,44.7526666666667,5,0,,D,200012,0.1,1.2,15,4.702
736494.576875,-111.805166666667,44.7603333333333,5,0,,D,200013,0.17,1.3,19.1,4.702
736494.576868403,-111.864,44.72,5,0,,D,200014,0.06,1.2,13.6,4.667
736494.793709144,-111.734666666667,45.6426666666667,5,0,,D,200015,1.76,24,99,4.717
736495.349949653,-111.953166666667,44.982,5,0,,D,200016,0.06,1.6,13.3,4.679
736495.501339583,-114.972,44.6615,5.77,0,,D,200017,0.11,11,10.1,5.35
736495.536497222,-112.28,44.71,5,0,,D,200018,0.07,1,13.6,4.718
736495.607982755,-111.747333333333,44.7588333333333,5,0,,D,200019,0.17,2.1,19,4.695
736495.94955625,-113.959833333333,44.3695,5,0,,D,200020,0.09,1.6,14.7,4.722
736496.17728044,-110.915,45.606,5,0,,D,200021,2.22,40.4,13.8,4.717
736496.384424306,-113.120333333333,45.1411666666667,5,0,,D,200022,0.06,1,13.4,4.723
736496.396886574,-114.170833333333,44.5568333333333,5.22,0,,C,200023,0.12,2.2,1.6,4.916
736496.443219097,-111.799333333333,44.7623333333333,5,0,,D,200024,0.08,1.1,14.1,4.702
736496.762315046,-113.171333333333,44.8283333333333,5,0,,D,200025,0.08,0.8,14.4,4.711
736496.76232963,-113.0515,44.8536666666667,5,0,,D,200026,0.51,8.4,44.4,4.717
736496.770920602,-112.2325,44.6383333333333,5,0,,D,200027,0.19,1.8,20.1,4.718
736497.628868056,-111.898,44.7546666666667,5,0,,D,200028,0.06,1.9,13.4,4.723
736497.891161227,-112.298,44.5613333333333,5,0,,D,200029,0.16,2.2,18.5,4.734
736498.464278819,-112.054833333333,45.7528333333333,5,0,,D,200030,0.02,1.4,12.6,4.687
736498.852940856,-112.224666666667,45.5806666666667,5,0,,D,200031,0.53,7.3,45.8,4.732
736499.184533449,-111.799833333333,44.7731666666667,5,0,,D,200032,0.02,1.8,12.6,4.724
736499.322937037,-111.818333333333,44.7753333333333,5,0,,D,200033,0.03,0.9,12.8,4.706
736500.449037616,-113.137,45.3848333333333,5,0,,D,200034,0.12,2.3,15.9,4.717
736500.506371759,-111.866833333333,44.7341666666667,5,0,,D,200035,0.16,1.3,18.5,4.687
736501.19396331,-111.8095,44.773,5,0,,D,200036,0.04,1.1,13,4.706
736501.200551505,-112.661666666667,44.9838333333333,5,0,,D,200037,1.16,12.8,97.3,4.713
736501.200551852,-111.647333333333,44.6061666666667,5,0,,D,200038,0.32,5.3,29.6,4.667
736501.442089931,-111.8395,44.7825,5,0,,D,200039,0.1,1.2,14.9,4.702
736501.466316435,-113.1715,44.845,5,0,,D,200040,0.29,1.7,27,4.709
736501.614878819,-112.849,45.0515,5,0,,D,200041,1.44,18.8,99,4.713
736501.614950463,-113.5685,45.275,5,0,,D,200042,1.04,9.5,87.8,4.695
736501.829808449,-112.760333333333,44.7768333333333,5,0,,D,200043,0.22,1.8,22.5,4.708
736501.99898831,-111.831333333333,44.7806666666667,5,0,,D,200044,0.04,1.6,13,4.718
736502.037099884,-111.8095,44.7763333333333,5,0,,D,200045,0.11,1.5,15.6,4.718
736502.157237732,-112.6855,45.5428333333333,5.36,0,,D,200046,0.28,24.5,9.3,5.076
736502.335209954,-112.208666666667,46.5788333333333,5,0,,D,200047,0.01,2.1,12.5,4.657
736502.588096644,-111.795166666667,44.7826666666667,5,0,,D,200048,0.06,1.6,13.4,4.725
736503.407371412,-111.828333333333,44.7753333333333,5,0,,D,200049,0.05,1.2,13.3,4.702
736503.794291435,-112.6015,46.1088333333333,0.01,0,,D,200050,0.47,6.2,4.8,0.166
736503.876434375,-111.784,45.0438333333333,5,0,,D,200051,0.01,1.4,12.6,4.702
736504.395302083,-111.906333333333,44.7203333333333,5,0,,D,200052,0.15,2.3,17.4,4.699
736504.406664468,-114.088666666667,44.4743333333333,5,0,,D,200053,0.24,3.3,23.3,4.667
736504.406667593,-114.038833333333,44.4733333333333,5.84,0,,D,200054,0.01,8.7,8.9,5.411
736504.503151852,-111.9255,44.7345,5,0,,D,200055,0.02,1.1,12.7,4.717
736505.23295544,-112.209833333333,44.653,5,0,,D,200056,0.02,2.2,12.6,4.718
736505.386161111,-112.558666666667,44.6801666666667,5,0,,C,200057,0.42,1.1,37,4.716
736505.484022222,-111.492333333333,43.468,5,0,,D,200058,0.46,6.3,40.4,4.655
736506.02845625,-111.803166666667,44.7681666666667,5,0,,D,200059,0.09,1.1,14.4,4.707
736507.193826968,-113.679,44.7036666666667,5,0,,D,200060,1.74,10.5,99,4.732
736507.291112731,-111.782166666667,44.7561666666667,5,0,,D,200061,0.09,1.3,14.4,4.717
736507.438574653,-111.045166666667,44.7538333333333,5,0,,D,200062,0.06,1.8,13.6,4.717
736508.443825926,-111.1465,44.825,5,0,,D,200063,0.2,2.1,20.6,4.722
736509.321640741,-111.554,44.7876666666667,5,0,,D,200064,0.38,2.2,33.8,4.709
736509.988226852,-112.793666666667,45.2243333333333,5,0,,D,200065,0.01,1.6,12.5,4.72
736511.403588889,-115.820166666667,44.5376666666667,5,0,,D,200067,4.31,46.8,31.6,4.718
736511.404754977,-110.8695,44.2073333333333,7.21,0,,D,200068,0.05,3,1.5,6.69
736511.413737616,-115.407666666667,46.2495,5,0,,D,200069,4.96,46.3,31.6,4.657
736511.446980556,-110.8315,44.164,4.1,0,,D,200070,0.45,2.8,1.3,3.912
736512.788029051,-113.809833333333,44.9415,5,0,,D,200001,2.79,25.8,99,4.718
736512.917965856,-113.9065,46.6973333333333,5.19,0,,D,200002,0.3,19,19.6,4.828
736512.978600347,-111.329166666667,44.7896666666667,5,0,,D,200003,0.41,3,36.3,4.713
736513.396010069,-111.851333333333,44.7663333333333,5,0,,D,200004,0.05,1.1,13.1,4.692
736513.790241088,-111.865333333333,44.7426666666667,5,0,,D,200005,0.1,0.8,15.1,4.687
736513.838178704,-111.472833333333,44.8263333333333,5,0,,D,200006,0.06,1.1,13.4,4.709
736513.96684838,-111.79,44.76,5,0,,D,200007,0.07,1.2,13.9,4.702
736514.462442361,-112.8235,44.7485,5,0,,D,200008,0.34,5.9,30.9,4.735
736514.462953125,-112.792833333333,44.4471666666667,5,0,,C,200009,0.09,1,14.8,4.723
736514.593924421,-114.089166666667,44.5873333333333,5,0,,D,200010,0.38,3.2,34.4,4.752
736514.593917477,-114.3415,44.5885,16.09,0,,D,200011,0.04,4.1,3.5,14.636
736514.609755903,-112.817333333333,44.4723333333333,5,0,,D,200012,0.06,0.9,13.4,4.731
736515.152327315,-113.708833333333,44.4596666666667,5,0,,D,200013,0.04,1.1,13,4.713
736516.687959954,-111.432,44.7916666666667,5,0,,D,200014,0.1,1.8,15,4.709
736517.317435185,-111.835166666667,42.6643333333333,1.99,0,,D,200015,0.09,1.2,14.6,1.946
736519.582444907,-112.6195,45.5056666666667,5,0,,D,200016,0.86,6.2,72.8,4.702
736519.582492014,-112.744166666667,45.21,8.07,0,,C,200017,0.23,2,2.6,7.515
736519.770686227,-114.178,44.5808333333333,0.05,0,,D,200018,0.04,2.7,2.5,0.296
736520.75340787,-111.857166666667,44.7898333333333,5,0,,D,200019,0.15,1.8,17.8,4.702
736521.139457986,-114.009833333333,44.4315,10.62,0,,C,200020,0.2,1.4,0.7,9.782
736521.296070602,-112.043333333333,44.4626666666667,5,0,,D,200021,0.1,0.7,14.9,4.708
736522.823250926,-113.104333333333,44.4226666666667,5,0,,D,200022,5.09,24.9,99,4.712
736523.684159143,-114.863666666667,43.9365,4.4,0,,D,200023,0.45,28.1,27.4,4.126
736523.74486956,-113.878666666667,45.3938333333333,5,0,,D,200024,3.4,36,41.1,4.732
736523.766716782,-112.451333333333,45.198,5,0,,D,200025,0.1,2.9,14.9,4.724
736524.3027,-111.0925,44.8475,5,0,,D,200026,0.18,2.3,19.7,4.717
736524.5669125,-112.673166666667,45.1683333333333,5,0,,C,200027,0.12,0.6,16.2,4.716
736525.021416551,-112.448666666667,44.5111666666667,5,0,,D,200028,0.68,4.6,58.2,4.718
736525.021395833,-112.202833333333,44.5711666666667,5,0,,D,200029,0.15,1.1,17.8,4.701
736525.360619676,-111.854,44.7693333333333,5,0,,D,200030,0.13,1.3,16.5,4.712
736525.740846875,-111.907833333333,42.4985,5,0,,D,200031,0.12,1.5,16,4.637
736525.839500694,-111.867166666667,44.7821666666667,5,0,,D,200032,0.03,1.5,12.8,4.702
736526.257557523,-114.267833333333,44.6611666666667,10.69,0,,C,200033,0.02,1,0.8,9.853
736526.404379051,-114.290833333333,44.599,19.44,0,,D,200034,0,6.5,5.8,17.718
736527.885948611,-113.128833333333,44.8731666666667,5,0,,D,200035,0.47,3.1,40.9,4.714
736528.061610301,-111.099333333333,44.51,8.46,0,,C,200036,0.02,1,0.8,7.836
736529.237819213,-113.105166666667,44.6026666666667,5,0,,D,200037,0.01,2.6,12.5,4.742
736529.417315046,-114.752666666667,44.9116666666667,4.04,0,,D,200038,2.74,69.1,70.9,3.803
736530.288326273,-113.993333333333,44.4533333333333,5,0,,D,200039,0.16,1.8,18.2,4.742
736530.712293634,-112.469833333333,44.8071666666667,5,0,,D,200040,0.7,5.1,59.7,4.735
736531.584809606,-111.077666666667,44.4998333333333,5,0,,D,200041,0.12,1.3,15.8,4.722
736531.794737153,-112.701166666667,45.1741666666667,5,0,,D,200042,1.4,99,99,4.702
736532.299040972,-111.805,44.7788333333333,5,0,,D,200043,0.13,1.3,16.4,4.702
736533.909967708,-112.811333333333,45.3891666666667,5,0,,D,200044,0.03,1.7,12.8,4.702
736534.303453472,-112.63,45.4596666666667,5,0,,D,200045,0.5,3.4,43.6,4.702
736535.397211227,-112.1665,44.7223333333333,5,0,,D,200046,0.07,1.1,13.9,4.707
736535.679097917,-112.909833333333,44.7918333333333,5,0,,D,200047,0.12,2.7,16.2,4.712
736535.845228819,-112.557666666667,44.7555,5,0,,D,200048,1.38,10.9,99,4.735
736535.845247454,-112.535833333333,44.5971666666667,5,0,,D,200049,0.24,6.8,23.5,4.692
736536.163264005,-113.622166666667,45.723,5,0,,D,200050,0.91,8.7,76.5,4.657
736537.29688993,-111.689,44.7841666666667,5,0,,D,200051,0.14,1.5,17.4,4.702
736537.751361458,-111.952,44.7325,5,0,,D,200052,0.08,1.6,14.1,4.724
736538.793279282,-112.599,45.3241666666667,5,0,,D,200053,0.61,49.7,52.2,4.727
736539.317604745,-111.837833333333,44.7741666666667,5,0,,D,200054,0.1,1.4,15.1,4.702
736539.356697338,-114.6465,45.0365,4.92,0,,D,200055,0.09,10,10.4,4.585
736539.800852315,-114.480833333333,44.6998333333333,0.08,0,,D,200056,0.16,9.2,8.4,0.229
736540.325994329,-113.522666666667,44.6146666666667,22.64,0,,D,200057,0.04,3,2.9,20.531
736540.807334028,-112.400166666667,45.9945,5,0,,D,200058,0.05,2.4,13.2,4.687
736541.738255903,-111.125333333333,43.9435,4.87,0,,D,200059,0.33,2.2,1.4,4.584
736544.217892361,-112.835833333333,44.4628333333333,5,0,,C,200001,0.15,0.9,17.5,4.715
736545.125711806,-111.811833333333,44.776,5,0,,D,200002,0.06,1.9,13.4,4.724
736545.136407755,-113.875,44.8768333333333,5.01,0,,D,200003,2.33,21.3,31.5,4.741
736545.924509144,-113.264,45.1365,5,0,,D,200004,4.48,44.7,99,4.695
736546.31885162,-113.706333333333,45.1906666666667,40.33,0,,D,200005,0.06,1.9,13.5,36.492
736546.985248148,-111.842833333333,44.7808333333333,5,0,,D,200006,0.06,2.8,13.6,4.724
736546.985228588,-114.031666666667,42.9741666666667,5,0,,D,200007,0.3,7.6,28.1,4.667
736548.272784259,-111.7755,42.6476666666667,5,0,,D,200008,0.16,3.2,18.6,4.637
736548.272894792,-114.101,43.3913333333333,7.84,0,,D,200009,2.23,76.6,62.7,7.194
736548.283494676,-113.870166666667,44.2671666666667,5,0,,D,200010,0.73,5.9,62.3,4.655
736548.507834954,-111.491,43.3496666666667,5,0,,D,200011,0.21,2.5,21.5,4.655
736548.530091551,-110.311666666667,43.6203333333333,3.84,0,,D,200012,0.69,35.2,36.1,3.657
736548.871268171,-111.961166666667,42.6636666666667,5,0,,D,200013,0.05,1.5,13.1,4.637
736548.897895949,-112.016,42.676,5,0,,D,200014,0.12,2.4,16.1,4.637
736550.686666204,-114.041833333333,44.6383333333333,2.59,0,,C,200015,0,2,2.8,2.488
736551.311056944,-114.019333333333,44.4653333333333,5,0,,D,200016,0.08,1.1,14.3,4.732
736551.574247454,-114.899833333333,44.9701666666667,4.71,0,,D,200017,1.01,59.6,61.2,4.405
736551.794168287,-112.091333333333,45.5605,5,0,,D,200018,1.04,10.2,87.5,4.717
736553.088405324,-111.2155,44.7253333333333,5,0,,D,200019,0.33,2.9,30.1,4.713
736553.356317245,-113.834166666667,45.4023333333333,5,0,,D,200020,0.04,1.5,12.8,4.657
736553.387872222,-113.8445,45.3571666666667,5,0,,D,200021,0.35,3.3,31.6,4.695
736553.751228819,-114.736333333333,45.1378333333333,4.68,0,,D,200022,0.7,40.5,40.5,4.445
736553.852109954,-112.0455,45.6486666666667,5,0,,D,200023,0.04,2.2,13,4.732
736556.048871643,-112.455,44.4003333333333,5,0,,D,200024,5.39,14.2,99,4.715
736556.803353241,-112.9545,44.8151666666667,5,0,,D,200025,0.85,4.5,71.6,4.71
736557.936123958,-112.073,45.7165,3.64,0,,C,200026,0.29,2.2,2.5,3.508
736558.118444676,-111.735166666667,42.7605,0.81,0,,C,200027,0.22,1.9,3,0.867
736558.184599768,-111.861,42.6291666666667,3.69,0,,C,200028,0.07,1.6,1,3.459
736559.047997106,-114.057333333333,44.4271666666667,0.05,0,,C,200029,0.18,1.3,1.9,0.277
736559.448371991,-111.844,44.718,5,0,,D,200030,0.14,2.1,17.2,4.724
736561.926044213,-113.8295,44.3495,5,0,,D,200031,0.38,4.5,33.7,4.712
736564.648658681,-112.124666666667,44.6936666666667,5,0,,D,200032,0.13,0.9,16.7,4.725
736564.648686574,-113.930333333333,43.7038333333333,5,0,,D,200033,1.84,39.4,37.4,4.667
736564.692609028,-112.108166666667,44.6906666666667,5,0,,D,200034,0.21,1.4,21.3,4.725
736564.756546644,-112.135833333333,44.6876666666667,5,0,,D,200035,0.09,0.6,14.7,4.725
736565.52303044,-112.185833333333,45.4323333333333,5,0,,D,200036,0.64,9,55.1,4.722
736565.698389352,-112.476,44.5456666666667,5,0,,D,200037,0.34,1.5,31,4.695
736565.814043866,-112.860666666667,45.3308333333333,5,0,,D,200038,0.59,13.5,50.5,4.732
736567.050271528,-112.1395,44.7071666666667,5,0,,D,200039,0.06,1.3,13.5,4.724
736567.336803125,-111.788333333333,44.7651666666667,5,0,,D,200040,0.09,1.2,14.5,4.724
736568.776701736,-114.027833333333,44.9506666666667,30.34,0,,D,200041,0.04,7.8,7.3,27.531
736569.359678009,-113.785166666667,45.1556666666667,5.09,0,,D,200042,2.12,90.2,40.7,4.782
736569.732350694,-115.078166666667,43.915,20.36,0,,D,200043,2.25,58.7,79.7,18.542
736569.866756597,-111.624833333333,43.319,5,0,,D,200044,4.86,43.9,99,4.646
736570.332146065,-112.8465,44.4165,5,0,,C,200045,0.1,0.6,15.1,4.699
736570.355868518,-112.595833333333,44.5736666666667,5,0,,D,200046,0.07,0.7,13.9,4.731
736570.440164352,-114.492833333333,44.6045,6.88,0,,D,200047,0.63,32.2,32.9,6.444
736571.570144097,-112.508833333333,44.3951666666667,5,0,,D,200048,0.88,2.7,74.6,4.699
736572.283251736,-113.866666666667,44.3926666666667,5,0,,D,200049,1.11,9.9,93.4,4.742
736573.024272685,-112.823,42.4975,5,0,,D,200050,0.05,3.4,13.2,4.652
736573.113545486,-110.088833333333,43.2706666666667,2.26,0,,D,200051,0.23,15.8,16.3,2.189
736573.716591204,-114.413666666667,44.4261666666667,5,0,,D,200052,0.08,1.4,14.2,4.718
735720.017416782,-114.196833333333,44.5773333333333,5,0,,D,200001,0.22,1,22.2,4.676
735720.037736806,-114.331333333333,44.57,5,0,,D,200002,0.19,1.7,20.2,4.657
735720.052463079,-114.334166666667,44.547,5,0,,D,200003,0.29,2.7,27.2,4.657
735720.065857176,-114.343666666667,44.5718333333333,5,0,,D,200004,0.22,2.1,22.5,4.657
735720.128129282,-114.3585,44.5536666666667,5,0,,D,200005,0.12,1.5,16.2,4.657
735720.134397222,-114.36,44.5676666666667,5,0,,D,200006,0.23,1.6,22.9,4.658
735720.13441331,-114.194333333333,44.555,8.91,0,,C,200007,0.12,2.5,1.9,8.237
735720.228177778,-114.345166666667,44.5721666666667,5,0,,D,200008,0.24,2,23.7,4.657
735720.241920139,-114.336666666667,44.5803333333333,5,0,,D,200009,0.22,1.6,22.2,4.658
735720.2419375,-114.188166666667,44.517,5.79,0,,C,200010,0.11,1.4,0.7,5.463
