otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL,d_time
736952.229156018,-111.4525,42.5963333333333,6.79,0,NaN,B,200955,0.09,0.7,0.7,6.319,14-Sep-2017 05:29:59
736952.232709259,-111.423833333333,42.5263333333333,5.51,0,NaN,B,200957,0.07,0.7,1.3,5.167,14-Sep-2017 05:35:06
736952.234518056,-111.422,42.527,5.88,0,NaN,B,200958,0.11,0.5,1,5.499,14-Sep-2017 05:37:42
736952.243079861,-111.387,42.5798333333333,6.83,0,NaN,C,200960,0.08,1.2,0.7,6.356,14-Sep-2017 05:50:02
736952.244484722,-111.420166666667,42.5223333333333,3.57,0,NaN,B,200961,0.09,0.5,1.1,3.422,14-Sep-2017 05:52:03
736952.246851736,-111.423333333333,42.5973333333333,5.75,0,NaN,B,200963,0.07,1,0.5,5.382,14-Sep-2017 05:55:27
736952.254399421,-111.421166666667,42.5146666666667,4.27,0,NaN,B,200968,0.14,0.6,1.7,4.056,14-Sep-2017 06:06:20
736952.25980625,-111.420333333333,42.5188333333333,5.73,0,NaN,B,200969,0.13,0.6,1.2,5.384,14-Sep-2017 06:14:07
736952.26071713,-111.451166666667,42.6075,2.2,0,NaN,B,200970,0.07,0.5,0.3,2.189,14-Sep-2017 06:15:25
736952.261596065,-111.450166666667,42.5885,2.92,0,NaN,C,200971,0.06,1.4,1.1,2.842,14-Sep-2017 06:16:41
736952.263284259,-111.425166666667,42.5298333333333,6.14,0,NaN,B,200972,0.09,0.6,0.8,5.726,14-Sep-2017 06:19:07
736952.273597454,-111.4245,42.525,4.15,0,NaN,B,200975,0.05,0.5,1.5,3.945,14-Sep-2017 06:33:58
736952.274138773,-111.4315,42.512,3.61,0,NaN,C,200976,0.05,0.5,2,3.459,14-Sep-2017 06:34:45
736952.274415972,-111.4155,42.5575,5.88,0,NaN,B,200977,0.13,0.6,1,5.5,14-Sep-2017 06:35:09
736952.275752778,-111.420333333333,42.554,6.48,0,NaN,B,200978,0.1,0.5,0.6,6.046,14-Sep-2017 06:37:05
736952.282534028,-111.455,42.6031666666667,6.79,0,NaN,B,200980,0.09,0.9,0.5,6.321,14-Sep-2017 06:46:50
736952.293645023,-111.423166666667,42.5663333333333,7.03,0,NaN,B,200983,0.1,0.7,0.6,6.542,14-Sep-2017 07:02:50
736952.305072917,-111.4295,42.562,7.38,0,NaN,B,200984,0.09,0.3,0.4,6.854,14-Sep-2017 07:19:18
736952.30973125,-111.414,42.5345,4.23,0,NaN,C,200986,0.07,1.1,1.9,3.999,14-Sep-2017 07:26:00
736952.319304745,-111.373666666667,42.5475,4.8,0,NaN,C,200988,0.09,1,0.9,4.535,14-Sep-2017 07:39:47
736952.321808681,-111.4095,42.5231666666667,3.81,0,NaN,B,200989,0.11,0.9,1.5,3.647,14-Sep-2017 07:43:24
736952.326239931,-111.423333333333,42.5508333333333,7.95,0,NaN,B,200990,0.07,0.7,0.8,7.367,14-Sep-2017 07:49:47
736952.327390509,-111.4505,42.6003333333333,6.46,0,NaN,B,200992,0.05,0.8,0.5,6.023,14-Sep-2017 07:51:26
736952.336596644,-111.412,42.5488333333333,6.99,0,NaN,C,200993,0.06,1,0.9,6.505,14-Sep-2017 08:04:41
736952.337578241,-111.418333333333,42.5285,5.4,0,NaN,B,200994,0.11,0.6,1.1,5.07,14-Sep-2017 08:06:06
736952.337746528,-111.464333333333,42.6051666666667,6.85,0,NaN,B,200995,0.12,0.6,0.6,6.371,14-Sep-2017 08:06:21
736952.344104745,-111.438833333333,42.5235,7.84,0,NaN,C,200998,0.06,0.8,1.4,7.274,14-Sep-2017 08:15:30
736952.346090856,-111.440666666667,42.5791666666667,0.79,0,NaN,B,200999,0.22,0.9,0.6,0.918,14-Sep-2017 08:18:22
736952.34677662,-111.423166666667,42.5221666666667,6.15,0,NaN,B,201000,0.13,0.5,0.9,5.747,14-Sep-2017 08:19:21
736952.347896875,-111.456833333333,42.5948333333333,7.33,0,NaN,B,201001,0.05,0.5,0.4,6.812,14-Sep-2017 08:20:58
736952.354446875,-111.440666666667,42.5873333333333,6.16,0,NaN,B,201002,0.07,0.9,0.6,5.753,14-Sep-2017 08:30:24
736952.35928206,-111.394333333333,42.5738333333333,7.04,0,NaN,C,201003,0.09,2.1,0.7,6.55,14-Sep-2017 08:37:21
736952.365091319,-111.441333333333,42.5268333333333,8.03,0,NaN,C,201004,0.09,0.8,1.5,7.44,14-Sep-2017 08:45:43
736952.367470833,-111.419,42.5273333333333,6.49,0,NaN,B,201006,0.06,0.9,1,6.054,14-Sep-2017 08:49:09
736952.39033669,-111.428666666667,42.5283333333333,6.62,0,NaN,B,201009,0.06,0.6,1.2,6.17,14-Sep-2017 09:22:05
736952.393973264,-111.4395,42.6488333333333,6.89,0,NaN,C,201011,0.05,0.8,0.6,6.408,14-Sep-2017 09:27:19
736952.420454977,-111.459,42.6011666666667,7.22,0,NaN,B,201013,0.09,0.7,0.5,6.704,14-Sep-2017 10:05:27
736952.426007755,-111.428333333333,42.5251666666667,4.78,0,NaN,B,201014,0.1,0.4,1.3,4.502,14-Sep-2017 10:13:27
736952.436855093,-111.4885,42.6073333333333,2.64,0,NaN,B,201016,0.06,0.4,0.3,2.575,14-Sep-2017 10:29:04
736952.442822107,-111.437166666667,42.5625,7.65,0,NaN,B,201018,0.09,0.5,0.6,7.093,14-Sep-2017 10:37:39
736952.444786227,-111.423666666667,42.5198333333333,5.88,0,NaN,B,201019,0.08,0.5,1,5.492,14-Sep-2017 10:40:29
736952.447707523,-111.428333333333,42.5658333333333,6.54,0,NaN,B,201021,0.1,0.7,0.6,6.095,14-Sep-2017 10:44:41
736952.448480556,-111.412666666667,42.5611666666667,7.63,0,NaN,B,201022,0.1,0.6,0.8,7.08,14-Sep-2017 10:45:48
736952.451446412,-111.422333333333,42.532,5.8,0,NaN,B,201023,0.13,0.5,1,5.435,14-Sep-2017 10:50:04
736952.459834259,-111.429666666667,42.5185,3.02,0,NaN,C,201025,0.08,0.7,4.3,2.928,14-Sep-2017 11:02:09
736952.475750463,-111.410333333333,42.5211666666667,6.19,0,NaN,B,201027,0.08,0.6,0.9,5.782,14-Sep-2017 11:25:04
736952.492221759,-111.443166666667,42.5638333333333,0.34,0,NaN,C,201028,0.35,1.4,1.6,0.509,14-Sep-2017 11:48:47
736952.493642245,-111.417,42.5665,7.01,0,NaN,B,201029,0.06,0.9,0.5,6.515,14-Sep-2017 11:50:50
736952.49632338,-111.441,42.5725,0.49,0,NaN,C,201030,0.31,0.7,1.1,0.655,14-Sep-2017 11:54:42
736952.523500579,-111.446,42.5585,4.94,0,NaN,B,201032,0.05,0.4,0.5,4.658,14-Sep-2017 12:33:50
736952.527155093,-111.47,42.5623333333333,2.32,0,NaN,B,201033,0.1,0.8,0.6,2.299,14-Sep-2017 12:39:06
736952.53680081,-111.429333333333,42.5265,7.08,0,NaN,C,201035,0.06,0.8,0.6,6.591,14-Sep-2017 12:52:59
736952.540318866,-111.427,42.5238333333333,6.87,0,NaN,B,201036,0.06,0.5,0.9,6.393,14-Sep-2017 12:58:03
736952.543181366,-111.441666666667,42.534,9.28,0,NaN,C,201037,0.18,1.1,3.5,8.558,14-Sep-2017 13:02:10
736952.553826273,-111.444833333333,42.6075,7.26,0,NaN,C,201040,0.03,1,0.8,6.744,14-Sep-2017 13:17:30
736952.569755556,-111.428333333333,42.506,5.75,0,NaN,C,201041,0.14,1,1.6,5.375,14-Sep-2017 13:40:26
736952.57041794,-111.4285,42.5225,6.16,0,NaN,B,201042,0.09,0.7,1,5.765,14-Sep-2017 13:41:24
736952.57069213,-111.427166666667,42.5215,6.43,0,NaN,B,201043,0.08,0.7,1,6.001,14-Sep-2017 13:41:47
736952.594236111,-111.457,42.6105,5.52,0,NaN,A,201044,0.08,0.5,0.4,5.18,14-Sep-2017 14:15:41
736952.596869329,-111.408,42.5531666666667,7.87,0,NaN,C,201045,0.1,1.4,0.7,7.292,14-Sep-2017 14:19:29
736952.626855556,-111.418,42.549,3.93,0,NaN,B,201046,0.05,0.5,0.9,3.747,14-Sep-2017 15:02:40
736952.640951736,-111.427833333333,42.5245,6.5,0,NaN,B,201047,0.09,0.6,0.9,6.065,14-Sep-2017 15:22:58
736952.641184375,-111.421333333333,42.5201666666667,3.96,0,NaN,B,201048,0.09,0.7,1.3,3.764,14-Sep-2017 15:23:18
736952.649892245,-111.4585,42.555,5.62,0,NaN,C,201049,0.08,1,0.7,5.268,14-Sep-2017 15:35:50
736952.685425579,-111.426666666667,42.5415,7.02,0,NaN,B,201050,0.09,0.5,0.6,6.533,14-Sep-2017 16:27:00
736952.688000463,-111.43,42.5871666666667,1.28,0,NaN,B,201051,0.23,0.6,0.8,1.362,14-Sep-2017 16:30:43
736952.694094213,-111.438833333333,42.5438333333333,6.07,0,NaN,B,201052,0.08,0.6,0.9,5.671,14-Sep-2017 16:39:29
736952.726845949,-111.435666666667,42.59,7.37,0,NaN,B,201053,0.07,0.6,0.4,6.843,14-Sep-2017 17:26:39
736952.728084954,-111.437333333333,42.5918333333333,7.51,0,NaN,B,201054,0.07,0.6,0.5,6.968,14-Sep-2017 17:28:26
736952.739393403,-111.460333333333,42.594,7.91,0,NaN,C,201055,0.1,1.4,0.9,7.33,14-Sep-2017 17:44:43
736952.761221412,-111.445833333333,42.582,1.26,0,NaN,B,201058,0.1,0.5,0.2,1.345,14-Sep-2017 18:16:09
736952.770486921,-111.429666666667,42.5646666666667,8.09,0,NaN,B,201059,0.08,0.4,0.6,7.491,14-Sep-2017 18:29:30
736952.774629051,-111.425,42.5241666666667,6.55,0,NaN,B,201060,0.09,0.5,0.9,6.114,14-Sep-2017 18:35:27
736952.776629861,-111.402666666667,42.5475,8.03,0,NaN,C,201061,0.06,2.4,0.9,7.434,14-Sep-2017 18:38:20
736952.778555208,-111.436,42.5248333333333,7.8,0,NaN,B,201062,0.06,0.7,1.3,7.225,14-Sep-2017 18:41:07
736952.780198611,-111.418666666667,42.601,6.74,0,NaN,B,201063,0.07,0.7,0.4,6.276,14-Sep-2017 18:43:29
736952.781030903,-111.44,42.5906666666667,6.83,0,NaN,B,201064,0.11,0.5,0.4,6.354,14-Sep-2017 18:44:41
736952.782898727,-111.430333333333,42.5178333333333,6.08,0,NaN,B,201065,0.1,0.5,1.1,5.68,14-Sep-2017 18:47:22
736952.784989815,-111.432833333333,42.521,6.77,0,NaN,B,201066,0.09,0.5,1,6.305,14-Sep-2017 18:50:23
736952.826134375,-111.447,42.5873333333333,6.43,0,NaN,B,201068,0.05,0.4,0.8,5.997,14-Sep-2017 19:49:38
736952.826949306,-111.439833333333,42.5905,7.39,0,NaN,B,201069,0.08,0.7,0.5,6.86,14-Sep-2017 19:50:48
736952.830543519,-111.418833333333,42.52,3.99,0,NaN,B,201070,0.23,0.8,1.9,3.81,14-Sep-2017 19:55:58
736952.833645718,-111.438333333333,42.5415,7.26,0,NaN,B,201071,0.07,0.6,0.7,6.751,14-Sep-2017 20:00:26
736952.835235185,-111.427333333333,42.543,7.41,0,NaN,B,201072,0.12,0.5,0.6,6.865,14-Sep-2017 20:02:44
736952.842929398,-111.416666666667,42.5515,6.39,0,NaN,B,201073,0.1,0.9,0.8,5.959,14-Sep-2017 20:13:49
736952.847801157,-111.424,42.582,5.98,0,NaN,B,201074,0.11,1,0.6,5.589,14-Sep-2017 20:20:50
736952.870721759,-111.444833333333,42.5875,1.93,0,NaN,B,201075,0.09,0.7,0.3,1.948,14-Sep-2017 20:53:50
736952.899665162,-111.423666666667,42.5953333333333,2.35,0,NaN,B,201077,0.06,0.6,0.4,2.329,14-Sep-2017 21:35:31
736952.916676505,-111.4485,42.6046666666667,4.58,0,NaN,C,201079,0.11,1.2,1,4.335,14-Sep-2017 22:00:00
736952.949811806,-111.437333333333,42.5941666666667,3.5,0,NaN,B,201081,0.05,0.5,0.5,3.353,14-Sep-2017 22:47:43
736952.950114931,-111.436,42.5693333333333,7.26,0,NaN,B,201082,0.11,0.5,0.5,6.745,14-Sep-2017 22:48:09
736952.971773032,-111.431,42.5408333333333,7.07,0,NaN,B,201083,0.1,0.5,0.7,6.576,14-Sep-2017 23:19:21
736952.986289583,-110.881333333333,42.1903333333333,35.02,0,NaN,C,201085,0.06,1.1,1.6,32.003,14-Sep-2017 23:40:15
736953.020107755,-110.802666666667,42.147,27.47,0,NaN,C,201088,0.04,1.2,2.4,25.189,15-Sep-2017 00:28:57
736953.023444444,-111.431333333333,42.5621666666667,7.9,0,NaN,C,201089,0.06,1.2,0.5,7.314,15-Sep-2017 00:33:45
736953.026507523,-111.4275,42.5216666666667,6.37,0,NaN,B,201090,0.1,0.5,1,5.944,15-Sep-2017 00:38:10
736953.036593634,-111.431166666667,42.569,6.31,0,NaN,B,201091,0.09,0.5,0.6,5.879,15-Sep-2017 00:52:41
736953.037141667,-111.452166666667,42.5635,7.85,0,NaN,C,201092,0.01,1.4,0.7,7.276,15-Sep-2017 00:53:29
736953.039707639,-111.436333333333,42.5216666666667,7.56,0,NaN,B,201093,0.09,0.7,0.9,7.018,15-Sep-2017 00:57:10
736953.044520023,-111.430166666667,42.5261666666667,7.03,0,NaN,B,201094,0.07,0.5,0.9,6.538,15-Sep-2017 01:04:06
736953.054738194,-111.4565,42.5555,7.55,0,NaN,B,201096,0.05,0.7,0.7,7.006,15-Sep-2017 01:18:49
736953.065732755,-111.426833333333,42.549,8.53,0,NaN,C,201098,0.05,0.6,1.1,7.894,15-Sep-2017 01:34:39
736953.06744537,-111.441166666667,42.5728333333333,7.83,0,NaN,B,201100,0.08,0.6,0.6,7.254,15-Sep-2017 01:37:07
736953.090118634,-111.430166666667,42.5221666666667,6.59,0,NaN,B,201101,0.08,0.7,1.1,6.143,15-Sep-2017 02:09:46
736953.09866794,-111.3805,42.5681666666667,6.03,0,NaN,C,201102,0.04,1.2,0.8,5.64,15-Sep-2017 02:22:04
736953.103063657,-111.418333333333,42.529,5.29,0,NaN,B,201103,0.08,0.7,1.4,4.983,15-Sep-2017 02:28:24
736953.108188426,-111.419,42.5983333333333,6.83,0,NaN,C,201104,0.06,1,0.5,6.349,15-Sep-2017 02:35:47
736953.112484259,-111.414833333333,42.5506666666667,6.58,0,NaN,B,201105,0.07,0.7,0.6,6.129,15-Sep-2017 02:41:58
736953.114824074,-111.435333333333,42.5653333333333,7.75,0,NaN,C,201106,0.06,1.5,0.6,7.184,15-Sep-2017 02:45:20
736953.124333565,-111.42,42.5481666666667,6.69,0,NaN,B,201107,0.08,0.9,0.7,6.234,15-Sep-2017 02:59:02
736953.129163079,-111.4135,42.542,3.67,0,NaN,B,201109,0.11,0.7,0.6,3.527,15-Sep-2017 03:05:59
736953.140056366,-111.437666666667,42.5795,4.27,0,NaN,B,201110,0.09,0.7,0.4,4.054,15-Sep-2017 03:21:40
736953.159076968,-111.4395,42.5835,6.3,0,NaN,B,201112,0.07,0.8,0.5,5.881,15-Sep-2017 03:49:04
736953.159335069,-111.431333333333,42.5893333333333,5.97,0,NaN,B,201113,0.07,0.8,0.5,5.582,15-Sep-2017 03:49:26
736953.167909954,-111.444333333333,42.5828333333333,3.24,0,NaN,C,201114,0.28,1.1,4.8,3.114,15-Sep-2017 04:01:47
736953.171278472,-111.422666666667,42.5458333333333,6.71,0,NaN,B,201116,0.12,0.5,0.7,6.254,15-Sep-2017 04:06:38
736953.17639919,-111.445666666667,42.5495,8.49,0,NaN,C,201117,0.07,1.7,1.1,7.854,15-Sep-2017 04:14:00
736953.179978009,-111.452333333333,42.5928333333333,7.79,0,NaN,B,201118,0.08,0.4,0.4,7.221,15-Sep-2017 04:19:10
736953.180372454,-111.577666666667,42.5061666666667,10.81,0,NaN,B,201119,0.07,0.5,1.3,9.94,15-Sep-2017 04:19:44
736953.184705787,-111.4235,42.5815,6.38,0,NaN,B,201121,0.06,0.9,0.6,5.954,15-Sep-2017 04:25:58
736953.185813079,-110.771833333333,42.1745,35.1,0,NaN,C,201122,0.13,1.1,2,33.751,15-Sep-2017 04:27:34
736953.212481944,-111.424166666667,42.5273333333333,6.34,0,NaN,B,201124,0.11,0.4,0.9,5.917,15-Sep-2017 05:05:58
736953.225007986,-111.425333333333,42.5433333333333,6.82,0,NaN,B,201126,0.07,0.4,0.5,6.342,15-Sep-2017 05:24:00
736953.242812037,-111.43,42.5868333333333,2.83,0,NaN,B,201127,0.11,0.5,0.3,2.758,15-Sep-2017 05:49:38
736953.246787384,-111.416,42.564,3.8,0,NaN,B,201128,0.11,0.7,0.6,3.637,15-Sep-2017 05:55:22
736953.256794097,-111.431,42.5258333333333,6.3,0,NaN,B,201130,0.08,0.8,1.1,5.882,15-Sep-2017 06:09:47
736953.272076042,-111.431,42.5701666666667,7.44,0,NaN,B,201134,0.08,0.6,0.5,6.912,15-Sep-2017 06:31:47
736953.280633102,-111.437666666667,42.5881666666667,3.63,0,NaN,B,201135,0.08,0.4,0.4,3.477,15-Sep-2017 06:44:06
736953.29568125,-111.446666666667,42.5576666666667,7.36,0,NaN,B,201137,0.11,0.6,0.5,6.837,15-Sep-2017 07:05:46
736953.301011343,-111.432,42.5391666666667,7.01,0,NaN,B,201138,0.09,0.7,0.8,6.522,15-Sep-2017 07:13:27
736953.301951852,-111.456,42.613,2.62,0,NaN,B,201139,0.07,0.6,0.3,2.569,15-Sep-2017 07:14:48
736953.336176157,-111.452666666667,42.606,6.03,0,NaN,B,201140,0.07,0.6,0.4,5.635,15-Sep-2017 08:04:05
736953.340744444,-111.440666666667,42.572,7.17,0,NaN,C,201141,0.02,1.4,0.5,6.665,15-Sep-2017 08:10:40
736953.348363194,-111.448833333333,42.5645,7.09,0,NaN,C,201142,0.04,1.2,0.6,6.592,15-Sep-2017 08:21:38
736953.349089931,-111.444166666667,42.579,3.08,0,NaN,B,201143,0.08,0.3,0.3,2.979,15-Sep-2017 08:22:41
736953.354390278,-111.447666666667,42.5776666666667,2.58,0,NaN,B,201144,0.11,0.4,0.2,2.526,15-Sep-2017 08:30:19
736953.362049653,-111.461666666667,42.6423333333333,5.92,0,NaN,A,201146,0.08,0.5,0.4,5.541,15-Sep-2017 08:41:21
736953.368361574,-111.432,42.5973333333333,3.17,0,NaN,B,201148,0.07,0.5,0.4,3.064,15-Sep-2017 08:50:26
736953.391225579,-111.4435,42.5751666666667,3.03,0,NaN,B,201150,0.08,0.5,0.4,2.937,15-Sep-2017 09:23:21
736953.393082755,-111.388166666667,42.569,5.74,0,NaN,C,201151,0.08,2.1,0.7,5.376,15-Sep-2017 09:26:02
736953.440609722,-111.447166666667,42.5591666666667,7.03,0,NaN,B,201155,0.09,0.7,0.8,6.477,15-Sep-2017 10:34:28
736953.441005208,-111.453166666667,42.5556666666667,6.76,0,NaN,B,201156,0.15,0.8,0.6,6.296,15-Sep-2017 10:35:02
736953.441569329,-111.443166666667,42.5646666666667,7.5,0,NaN,C,201157,0.03,2.2,1,6.956,15-Sep-2017 10:35:51
736953.443995139,-111.453166666667,42.586,2.6,0,NaN,B,201159,0.07,0.5,0.2,2.552,15-Sep-2017 10:39:21
736953.444262153,-111.434666666667,42.5911666666667,2.02,0,NaN,B,201160,0.04,0.7,0.4,2.02,15-Sep-2017 10:39:44
736953.4474625,-111.437333333333,42.5958333333333,1.3,0,NaN,B,201161,0.15,0.7,0.5,1.381,15-Sep-2017 10:44:20
736953.448954977,-111.445166666667,42.5821666666667,2.68,0,NaN,B,201163,0.05,0.6,0.3,2.615,15-Sep-2017 10:46:29
736953.451704977,-111.427,42.5286666666667,6.97,0,NaN,B,201166,0.09,0.4,0.9,6.484,15-Sep-2017 10:50:27
736953.459996991,-111.422666666667,42.5686666666667,5.79,0,NaN,C,201168,0.11,1.2,0.8,5.422,15-Sep-2017 11:02:23
736953.476661806,-111.4485,42.5966666666667,8.02,0,NaN,B,201170,0.09,0.8,0.7,7.394,15-Sep-2017 11:26:23
736953.478720255,-111.427666666667,42.5655,7.83,0,NaN,C,201171,0.04,1.8,0.6,7.251,15-Sep-2017 11:29:21
736953.490322801,-111.4305,42.5755,2.62,0,NaN,C,201172,0.16,0.7,1.8,1.999,15-Sep-2017 11:46:03
736953.499345486,-111.435166666667,42.5831666666667,1.67,0,NaN,B,201174,0.09,0.7,0.4,1.715,15-Sep-2017 11:59:03
736953.502147106,-111.438833333333,42.5566666666667,5.61,0,NaN,B,201175,0.14,0.6,2.4,5.26,15-Sep-2017 12:03:05
736953.510285185,-111.426833333333,42.596,6.04,0,NaN,B,201176,0.1,0.7,0.6,5.651,15-Sep-2017 12:14:48
736953.511873611,-111.435833333333,42.5876666666667,2.06,0,NaN,B,201178,0.1,0.8,0.6,2.066,15-Sep-2017 12:17:05
736953.516790741,-111.427333333333,42.5785,6.89,0,NaN,B,201179,0.07,0.8,0.6,6.412,15-Sep-2017 12:24:10
736953.530877315,-111.4955,42.5803333333333,3.15,0,NaN,C,201181,0.07,1.2,0.5,3.049,15-Sep-2017 12:44:27
736953.531241898,-111.497833333333,42.6406666666667,1.5,0,NaN,C,201182,0.02,1.3,0.9,1.559,15-Sep-2017 12:44:59
736953.543331019,-111.445333333333,42.5898333333333,3.94,0,NaN,C,201183,0.04,4.9,1.4,3.751,15-Sep-2017 13:02:23
736953.544960185,-111.446666666667,42.5898333333333,3.71,0,NaN,B,201184,0.09,0.5,0.3,3.55,15-Sep-2017 13:04:44
736953.546158449,-111.445,42.5905,3.15,0,NaN,B,201185,0.08,0.4,0.3,3.049,15-Sep-2017 13:06:28
736953.549381944,-111.431666666667,42.5926666666667,2.12,0,NaN,B,201187,0.09,0.7,0.4,2.119,15-Sep-2017 13:11:06
736953.562347454,-111.447666666667,42.5553333333333,6.99,0,NaN,B,201188,0.13,0.6,0.7,6.502,15-Sep-2017 13:29:46
736953.566072106,-111.431833333333,42.5418333333333,6.83,0,NaN,B,201189,0.09,0.5,0.7,6.365,15-Sep-2017 13:35:08
736953.567359259,-111.433333333333,42.5676666666667,8.22,0,NaN,B,201190,0.08,0.5,0.7,7.603,15-Sep-2017 13:36:59
736953.569467593,-111.427666666667,42.5811666666667,6.72,0,NaN,B,201192,0.12,0.6,0.5,6.26,15-Sep-2017 13:40:02
736953.576163542,-111.454333333333,42.5538333333333,7.13,0,NaN,B,201193,0.11,0.6,0.7,6.631,15-Sep-2017 13:49:40
736953.579022454,-111.4415,42.5773333333333,2,0,NaN,B,201194,0.1,0.5,0.4,2.011,15-Sep-2017 13:53:47
736953.58113588,-111.448666666667,42.5973333333333,6.82,0,NaN,B,201195,0.05,0.5,0.5,6.348,15-Sep-2017 13:56:50
736953.594032292,-111.417,42.5456666666667,7.23,0,NaN,B,201196,0.09,0.6,0.8,6.718,15-Sep-2017 14:15:24
736953.594325232,-111.417166666667,42.5415,5.32,0,NaN,B,201197,0.12,0.7,1.1,4.994,15-Sep-2017 14:15:49
736953.600923611,-111.4465,42.593,2.17,0,NaN,B,201198,0.08,0.4,0.3,2.165,15-Sep-2017 14:25:19
736953.606961574,-111.451,42.5538333333333,6.82,0,NaN,B,201200,0.09,0.9,0.6,6.348,15-Sep-2017 14:34:01
736953.610092245,-111.437166666667,42.5838333333333,5.67,0,NaN,B,201201,0.06,0.8,0.5,5.317,15-Sep-2017 14:38:31
736953.612553356,-111.429833333333,42.5421666666667,6.92,0,NaN,B,201203,0.09,0.7,0.9,6.435,15-Sep-2017 14:42:04
736953.629482176,-111.4155,42.5466666666667,6.06,0,NaN,B,201204,0.12,0.6,1,5.663,15-Sep-2017 15:06:27
736953.631918981,-111.456666666667,42.6771666666667,7.02,0,NaN,B,201205,0.13,0.6,1.3,6.521,15-Sep-2017 15:09:57
736953.636090509,-111.371666666667,42.5338333333333,5.18,0,NaN,C,201206,0.09,1.3,1.2,4.864,15-Sep-2017 15:15:58
736953.653225116,-111.4545,42.5798333333333,0.92,0,NaN,B,201207,0.09,0.6,1.4,1.045,15-Sep-2017 15:40:38
736953.669187731,-111.407,42.5325,0.02,0,NaN,C,201208,0.04,0.8,2.3,0.229,15-Sep-2017 16:03:37
736953.677322685,-111.431,42.5318333333333,5.97,0,NaN,B,201209,0.09,0.6,1.1,5.586,15-Sep-2017 16:15:20
736953.689656366,-111.424333333333,42.5258333333333,5.54,0,NaN,B,201210,0.04,0.4,1.1,5.193,15-Sep-2017 16:33:06
736953.735882639,-111.437833333333,42.5711666666667,8.35,0,NaN,B,201212,0.06,0.9,0.5,7.717,15-Sep-2017 17:39:40
736953.743727546,-111.427833333333,42.5321666666667,1.73,0,NaN,B,201213,0.05,0.4,1.6,1.768,15-Sep-2017 17:50:58
736953.767383449,-111.434166666667,42.528,6.45,0,NaN,B,201214,0.07,0.7,0.8,6.027,15-Sep-2017 18:25:01
736953.798365162,-111.427833333333,42.579,7.13,0,NaN,B,201215,0.1,0.8,0.5,6.628,15-Sep-2017 19:09:38
736953.804028935,-111.402333333333,42.5578333333333,8.46,0,NaN,C,201216,0.09,1.4,0.7,7.815,15-Sep-2017 19:17:48
736953.829615625,-111.3915,42.5671666666667,8.17,0,NaN,B,201218,0.07,1,0.6,7.56,15-Sep-2017 19:54:38
736953.843059375,-111.436833333333,42.6426666666667,3.05,0,NaN,A,201219,0.06,0.4,0.4,2.958,15-Sep-2017 20:14:00
736953.848450579,-111.4225,42.559,8.95,0,NaN,B,201220,0.07,0.6,0.4,8.263,15-Sep-2017 20:21:46
736953.855166898,-111.450666666667,42.604,6.03,0,NaN,B,201221,0.03,0.4,0.4,5.632,15-Sep-2017 20:31:26
736953.886462847,-111.451333333333,42.654,6.24,0,NaN,B,201222,0.04,0.6,0.4,5.824,15-Sep-2017 21:16:30
736953.889810648,-111.429333333333,42.5448333333333,8.31,0,NaN,B,201224,0.05,0.5,0.6,7.685,15-Sep-2017 21:21:19
736953.893412268,-111.450666666667,42.5675,1.96,0,NaN,C,201226,0.05,0.9,0.7,1.977,15-Sep-2017 21:26:30
736953.89375463,-111.441,42.5611666666667,1.31,0,NaN,B,201227,0.13,0.6,0.4,1.397,15-Sep-2017 21:27:00
736953.895630671,-111.442333333333,42.6036666666667,6.13,0,NaN,A,201228,0.09,0.5,0.4,5.728,15-Sep-2017 21:29:42
736953.896043981,-111.439666666667,42.5601666666667,7.92,0,NaN,C,201229,0.09,1.9,0.6,7.341,15-Sep-2017 21:30:18
736953.901859722,-111.420666666667,42.6085,3.62,0,NaN,B,201230,0.11,0.6,0.7,3.466,15-Sep-2017 21:38:40
736953.905453241,-111.444,42.601,5.69,0,NaN,B,201231,0.09,0.8,0.5,5.336,15-Sep-2017 21:43:51
736953.932703819,-111.422333333333,42.578,6.85,0,NaN,B,201232,0.08,0.7,0.5,6.382,15-Sep-2017 22:23:05
736953.943518056,-111.415666666667,42.5085,1.07,0,NaN,B,201233,0.12,0.6,1.8,1.259,15-Sep-2017 22:38:39
736953.944521875,-111.464833333333,42.61,7.54,0,NaN,D,201234,0.04,3.7,0.8,6.994,15-Sep-2017 22:40:06
736953.955160648,-111.498166666667,42.6408333333333,1.54,0,NaN,C,201236,0.06,0.9,0.4,1.593,15-Sep-2017 22:55:25
736954.006814005,-111.446666666667,42.5975,3.16,0,NaN,B,201239,0.07,0.5,0.4,3.057,16-Sep-2017 00:09:48
736954.007051157,-111.4455,42.5955,3.25,0,NaN,B,201240,0.07,0.6,0.4,3.132,16-Sep-2017 00:10:09
736954.009021181,-111.459,42.595,4.19,0,NaN,B,201241,0.06,0.5,0.4,3.974,16-Sep-2017 00:12:59
736954.01376875,-111.456333333333,42.6011666666667,0.43,0,NaN,D,201242,0.72,1.7,1.9,0.594,16-Sep-2017 00:19:49
736954.018980324,-111.435333333333,42.6065,5.47,0,NaN,B,201243,0.07,0.8,0.5,5.123,16-Sep-2017 00:27:19
