otime lon lat depth mag quality hypo_evt_no rmse Herr Verr depth_FSL
735742.320975926 -114.315666666667 44.5938333333333 5 0 D 200633 0.27 2.5 26 4.657
735742.327221065 -114.316833333333 44.5976666666667 5 0 D 200634 0.31 2.8 28.9 4.657
735742.337591088 -114.4235 44.4648333333333 5 0 D 200635 0.03 1.2 12.7 4.657
735742.356330208 -114.420166666667 44.4648333333333 5 0 D 200636 0.03 1.2 12.8 4.657
735742.36259838 -114.256166666667 44.5496666666667 5 0 D 200637 0.08 1.5 14.3 4.657
735742.373851157 -114.2385 44.5475 5 0 D 200638 0.07 0.7 13.9 4.657
735742.374965741 -114.414333333333 44.465 5 0 D 200639 0.08 1.1 14.3 4.672
735742.399949306 -114.2875 44.5763333333333 5 0 D 200640 0.15 1.5 17.8 4.657
735742.438343403 -114.288 44.5775 5 0 D 200641 0.13 1.3 16.4 4.658
735742.438357292 -114.236833333333 44.5616666666667 5 0 D 200642 0.25 1.5 24.4 4.718
735742.438364236 -114.317 44.7503333333333 4.76 0 D 200643 0.01 12.3 2.5 4.441
735742.508309606 -114.046833333333 44.321 5 0 D 200644 0.15 1.5 17.8 4.695
735742.50830463 -114.082833333333 44.283 5 0 D 200645 0.3 2.8 28.3 4.653
735742.660748495 -114.250666666667 44.5436666666667 5 0 D 200646 0.03 1.8 12.8 4.657
735742.714903819 -114.274333333333 44.5996666666667 5 0 D 200647 0.01 1.5 12.5 4.654
735742.775976273 -114.285333333333 44.5746666666667 5 0 D 200648 0.18 1.7 19.6 4.657
735742.965816898 -111.3385 45.9353333333333 5 0 D 200649 0.03 1.4 11.3 4.717
735743.013219329 -114.24 44.5568333333333 5 0 C 200650 0.02 0.7 12.6 4.657
735743.072360185 -113.466 44.892 5 0 D 200651 4.33 19.4 99 4.708
735743.082061806 -114.3005 44.5655 5 0 D 200652 0.1 1.5 14.9 4.657
735743.096635301 -114.125333333333 44.259 5 0 D 200653 2.72 67.6 31.6 4.654
735743.168817245 -114.288833333333 44.5713333333333 5 0 D 200654 0.15 1.4 17.5 4.672
735743.195149884 -114.253666666667 44.551 5 0 D 200655 0.08 1.1 14.1 4.67
735743.195140625 -114.338833333333 44.512 1.74 0 D 200656 0.6 4.8 6.5 1.788
735743.262475926 -114.317666666667 44.621 5 0 D 200657 0.07 1.1 13.8 4.676
735743.33985544 -114.291333333333 44.563 5 0 D 200658 0.06 1.6 13.3 4.68
735743.339859954 -114.256666666667 44.5728333333333 5 0 D 200659 0.03 1.7 12.7 4.752
735743.6257125 -114.2805 44.6016666666667 5 0 D 200660 0.07 1.5 13.7 4.675
735743.628359491 -114.232333333333 44.5401666666667 5 0 D 200662 0.4 1.7 35.5 4.718
735743.92490544 -112.802666666667 44.8138333333333 26.41 0 D 200663 6.81 51.1 91.8 23.986
735743.97823125 -114.675166666667 44.6303333333333 5 0 D 200664 0.06 4.4 13.4 4.654
735744.064938657 -114.253 44.5476666666667 5 0 D 200665 0.06 0.9 13.5 4.657
735744.065390509 -114.257833333333 44.5488333333333 5 0 D 200666 0.06 1 13.4 4.657
735744.071685995 -114.313333333333 44.5913333333333 5 0 D 200667 0.27 2.5 25.4 4.657
735744.08549919 -114.287666666667 44.5703333333333 5 0 D 200668 0.25 2.3 24.3 4.657
735744.163092593 -114.249833333333 44.5503333333333 5 0 D 200669 0.02 1.5 12.7 4.657
735744.164343287 -114.0825 44.3518333333333 5 0 D 200670 1.9 99 99 4.662
735744.284909259 -114.232833333333 44.5506666666667 5 0 C 200671 0.06 0.6 13.5 4.657
735744.284979977 -114.184833333333 44.3588333333333 5 0 D 200672 2 17.5 99 4.675
735744.358857986 -114.280833333333 44.5535 5 0 D 200673 0.11 2 15.4 4.657
735744.416098495 -111.1455 44.7423333333333 3.94 0 D 200674 0.29 4.3 21.3 3.747
735744.433714236 -114.241833333333 44.5498333333333 5 0 D 200675 0.04 0.7 13 4.657
735744.454931597 -114.421666666667 44.4651666666667 5 0 D 200676 0.03 1.2 12.7 4.657
735744.466290162 -114.2425 44.5498333333333 5 0 D 200677 0.04 0.7 12.9 4.657
735744.492908449 -114.234833333333 44.5493333333333 5 0 C 200678 0.05 0.6 13.1 4.657
735744.518336227 -114.240166666667 44.5511666666667 5 0 D 200679 0.05 0.7 13.2 4.657
735744.59874375 -114.301333333333 44.596 5 0 D 200680 0.14 1.4 17.1 4.657
735744.609063657 -114.315833333333 44.5931666666667 5 0 D 200681 0.28 2.6 26.5 4.657
735744.613027893 -114.236833333333 44.5556666666667 5 0 C 200682 0.03 0.6 12.7 4.657
735744.661673148 -114.386166666667 44.6995 5 0 D 200683 0.4 4.3 35.7 4.657
735744.665284607 -114.237333333333 44.5648333333333 5 0 C 200684 0.07 0.4 13.8 4.67
735744.665288657 -114.284166666667 44.54 6.3 0 D 200685 0.39 1.8 8.8 5.921
735744.675159259 -114.240666666667 44.558 5 0 C 200686 0.08 0.6 14 4.658
735744.675167708 -114.212 44.533 5 0 D 200687 0.29 1.8 27 4.718
735744.675153009 -114.642333333333 44.578 23.91 0 D 200688 0.01 5.8 5.2 21.671
735744.730669329 -114.669333333333 44.629 5 0 D 200689 0.05 1.7 13.2 4.657
735744.73087662 -114.362666666667 44.27 5 0 D 200690 0.03 4.7 12.7 4.675
735744.73885081 -114.6665 44.6165 5 0 D 200691 0.03 2.7 12.8 4.662
735744.849119097 -114.268166666667 44.5971666666667 5 0 D 200692 0.05 1.6 13.1 4.654
735744.871547107 -113.085666666667 44.3553333333333 5 0 C 200693 0.29 0.7 27.3 4.714
735745.025367361 -114.285 44.584 5 0 D 200694 0.2 1.8 20.7 4.657
735745.219813194 -114.25 44.5766666666667 5 0 C 200695 0.07 0.7 13.9 4.657
735745.249466667 -114.284666666667 44.5846666666667 5 0 D 200696 0.19 1.7 20.1 4.657
735745.252302662 -114.331333333333 44.6343333333333 5 0 D 200697 0.04 1.2 13 4.657
735745.477356713 -114.688666666667 44.6105 5 0 D 200698 0.08 2.1 14.1 4.657
735745.668370023 -113.195 44.91 5 0 D 200699 0.04 2.4 12.9 4.734
735745.668365046 -113.209333333333 45.0071666666667 5 0 D 200700 0.08 0.7 14.3 4.68
735745.803906134 -114.318166666667 44.5575 5 0 D 200701 0.13 1.7 16.4 4.656
735745.803914468 -114.2435 44.5445 5 0 D 200702 0.08 1.2 14.2 4.664
735746.0269375 -114.237666666667 44.5606666666667 5 0 C 200703 0.04 0.5 12.9 4.658
735746.027057407 -113.361333333333 44.1926666666667 5 0 D 200704 3.15 13.2 99 4.708
735746.037339468 -113.592166666667 45.4083333333333 5 0 D 200705 0.21 2.8 21.6 4.732
735746.039035417 -113.436333333333 44.6473333333333 5 0 D 200706 2.53 52.5 99 4.701
735746.079323148 -114.237166666667 44.5485 5 0 D 200707 0.05 0.7 13.3 4.657
735746.093761458 -113.083833333333 44.3433333333333 5 0 C 200708 0.17 0.8 18.7 4.72
735746.228428241 -114.261166666667 44.5531666666667 5 0 D 200709 0.09 1.6 14.7 4.657
735746.307202546 -114.678 44.611 5 0 D 200710 0.05 2 13.3 4.657
735746.322279398 -114.324333333333 44.591 5 0 D 200711 0.3 2.4 27.8 4.657
735746.32807963 -114.242333333333 44.5683333333333 5 0 C 200712 0.1 0.4 15 4.672
735746.348383912 -114.4755 44.115 5 0 D 200713 0.18 1.5 19.7 4.667
735746.416844213 -114.242833333333 44.548 5 0 D 200714 0.04 0.7 12.9 4.657
735746.443267708 -113.097833333333 44.3605 5 0 C 200715 0.41 0.7 36.7 4.72
735746.516277778 -114.331166666667 44.6416666666667 5 0 D 200716 0.06 1 13.4 4.657
735746.567825231 -114.236833333333 44.5505 5 0 C 200717 0.04 0.7 13 4.657
735746.632010648 -114.319166666667 44.5883333333333 5 0 D 200718 0.2 1.7 20.7 4.672
735746.807625116 -114.2795 44.5941666666667 5 0 D 200719 0.07 1.4 13.8 4.657
735746.857380093 -114.498 44.8936666666667 5 0 D 200720 4.61 99 99 4.662
735747.200943634 -114.288333333333 44.5738333333333 5 0 D 200721 0.24 2.1 23.8 4.657
735747.208079977 -114.421833333333 44.4583333333333 5 0 D 200722 0.02 1.3 12.6 4.662
735747.228928472 -114.244666666667 44.5526666666667 5 0 C 200723 0.06 0.8 13.6 4.676
735747.228937847 -114.2555 44.5288333333333 13.08 0 C 200724 0.06 1.2 1.1 11.958
735747.230964468 -114.245333333333 44.549 5 0 D 200725 0.05 1.2 13.1 4.657
735747.230999306 -114.063666666667 44.512 5 0 D 200726 0.74 12.2 62.9 4.689
735747.245280324 -114.238833333333 44.5525 5 0 C 200727 0.06 0.7 13.4 4.657
735747.258508333 -114.242 44.5648333333333 5 0 C 200728 0.07 0.5 13.8 4.657
735747.268364236 -114.420166666667 44.4643333333333 5 0 D 200729 0.04 1.1 12.9 4.657
735747.275948727 -114.264666666667 44.5443333333333 5 0 D 200730 0.08 2.3 14.3 4.681
735747.277397107 -114.285 44.5841666666667 5 0 D 200731 0.17 1.6 18.8 4.657
735747.297278472 -114.238 44.5516666666667 5 0 C 200732 0.04 0.6 13 4.657
735747.353506482 -114.261666666667 44.5513333333333 5 0 D 200733 0.07 1.1 13.8 4.672
735747.353925116 -114.281166666667 44.5948333333333 5 0 D 200734 0.07 1.4 13.8 4.657
735747.381142824 -114.235666666667 44.5543333333333 5 0 C 200735 0.03 0.5 12.8 4.657
735747.381189005 -113.9115 44.6356666666667 5 0 D 200736 0.82 5.4 69.8 4.705
735747.393362963 -114.232 44.5548333333333 5 0 C 200737 0.12 0.6 15.8 4.657
735747.504902431 -114.249166666667 44.5483333333333 5 0 D 200738 0.02 1.6 12.6 4.657
735747.504923148 -113.345166666667 43.9215 0.02 0 D 200739 0.53 8.3 3 0.166
735747.867772222 -114.290333333333 44.569 5 0 D 200740 0.08 1.3 14.1 4.657
735747.91217963 -114.314666666667 44.5951666666667 5 0 D 200741 0.22 2.3 21.9 4.657
735747.983070139 -114.262333333333 44.5305 5 0 D 200743 0.1 1.5 15.1 4.664
735748.049683218 -114.239666666667 44.5528333333333 5 0 C 200744 0.08 0.7 14.1 4.658
735748.070832755 -114.250333333333 44.5478333333333 5 0 D 200745 0.06 1.1 13.6 4.657
735748.089421528 -114.384 44.5076666666667 5 0 D 200746 0.32 25.6 29.4 4.654
735748.210375926 -112.8845 44.4093333333333 5 0 D 200747 2.23 9.6 99 4.718
735748.214417477 -114.237666666667 44.5601666666667 5 0 C 200748 0.03 0.6 12.8 4.657
735748.263043519 -114.260166666667 44.5483333333333 5 0 D 200749 0.08 2 14.1 4.672
735748.267854398 -114.200333333333 44.593 5 0 C 200750 0.07 0.5 13.9 4.672
735748.278255208 -114.305166666667 44.5621666666667 5 0 D 200751 0.12 1.7 16.2 4.657
735748.300479167 -114.42 44.4705 5 0 D 200752 0.1 1.3 14.9 4.657
735748.32306169 -114.314166666667 44.5885 5 0 D 200753 0.26 2.1 25.3 4.657
735748.384821759 -113.969333333333 44.3976666666667 5 0 D 200754 0.04 1.3 13 4.676
735748.40996412 -114.2355 44.5491666666667 5 0 D 200755 0.08 0.8 14 4.657
735748.446446296 -114.248666666667 44.5513333333333 5 0 D 200756 0.02 1.8 12.6 4.657
735748.459989005 -114.2825 44.5718333333333 5 0 D 200757 0.18 1.6 19.4 4.67
735748.592138773 -114.259833333333 44.577 5 0 D 200758 1.13 94.9 94.9 4.662
735748.60478912 -114.303166666667 44.5633333333333 5 0 D 200759 0.12 1.7 15.9 4.657
735748.650554745 -114.2325 44.5545 5 0 C 200760 0.04 0.5 12.9 4.657
735748.697693287 -112.708 44.7338333333333 5 0 C 200761 0.11 0.7 15.5 4.731
735748.787715046 -114.235833333333 44.5731666666667 5 0 D 200762 0.07 1.6 13.8 4.676
735748.869481019 -114.252333333333 44.547 5 0 D 200763 0.06 1.6 13.4 4.672
735748.906827083 -114.251166666667 44.548 5 0 D 200764 0.09 0.9 14.6 4.657
735748.961961574 -114.2415 44.5505 5 0 D 200765 0.05 0.7 13.2 4.657
735748.965342477 -114.326333333333 44.5881666666667 5 0 D 200766 0.29 2.3 27.5 4.672
735748.982602315 -114.238833333333 44.5555 5 0 C 200767 0.13 0.7 16.3 4.658
735748.982609143 -114.2195 44.5125 5 0 D 200768 0.05 4.6 13.2 4.718
735748.983412731 -114.282166666667 44.5981666666667 5 0 D 200769 0.02 1.4 12.6 4.654
735749.030909028 -112.529 46.0508333333333 5 0 D 200770 0.1 4 14.9 4.657
735749.042813426 -114.304833333333 44.5655 5 0 D 200771 0.1 0.8 15 4.67
735749.047277431 -114.255833333333 44.546 5 0 D 200772 0.07 1.9 13.8 4.672
735749.048100579 -114.245 44.5496666666667 5 0 D 200773 0.04 1.4 12.8 4.657
735749.048980556 -114.2455 44.5488333333333 5 0 D 200774 0.06 1.2 13.6 4.657
735749.064648148 -114.243166666667 44.5493333333333 5 0 D 200775 0.04 1.3 13 4.681
735749.110409838 -114.2975 44.565 5 0 D 200776 0.13 1 16.7 4.67
735749.110437153 -114.1685 44.5456666666667 6.18 0 C 200777 0.01 2.4 1.9 5.749
735749.33026713 -114.222 44.5696666666667 5 0 D 200778 0.03 2.1 12.7 4.657
735749.339008218 -114.237833333333 44.5505 5 0 C 200779 0.04 0.7 13 4.657
735749.394631481 -113.340833333333 44.9236666666667 5 0 D 200780 4.93 63.2 99 4.657
735749.400147338 -114.283833333333 44.5818333333333 5 0 D 200781 0.17 1.6 19.1 4.657
735749.431184491 -114.284666666667 44.585 5 0 D 200782 0.14 1.5 17.3 4.657
735749.521790856 -113.042666666667 44.3456666666667 5 0 D 200783 0.15 0.9 17.6 4.7
735749.550904977 -112.751333333333 45.4953333333333 5 0 D 200784 0.61 5.8 52.6 4.702
735749.603942708 -114.238833333333 44.5663333333333 5 0 C 200785 0.08 0.4 14.1 4.672
735749.730409606 -114.295 44.569 5 0 D 200786 0.07 1.3 13.7 4.657
735749.814260185 -114.289 44.5841666666667 5 0 D 200787 0.18 1.6 19.4 4.657
735749.876048727 -114.236833333333 44.5511666666667 5 0 C 200788 0.07 0.7 13.9 4.657
735750.056009954 -114.238 44.5638333333333 5 0 C 200789 0.07 0.5 13.8 4.657
735750.064447917 -114.238833333333 44.566 5 0 C 200790 0.05 0.5 13.3 4.657
735750.146556366 -114.274 44.6008333333333 5 0 D 200791 0.07 1.6 13.9 4.654
735750.168733796 -112.614666666667 45.4058333333333 5 0 D 200792 0.35 2.5 31.7 4.702
735750.276643287 -114.2415 44.5505 5 0 C 200793 0.08 0.6 14.3 4.67
735750.276646296 -114.255666666667 44.5446666666667 5 0 D 200794 0.18 1.6 19.4 4.752
735750.284758333 -114.240166666667 44.552 5 0 D 200795 0.05 0.7 13.1 4.657
735750.363867014 -113.009833333333 44.8055 5 0 C 200796 0.23 1.3 22.7 4.715
735750.369916319 -112.886833333333 44.7285 5 0 C 200797 0.33 4.4 30.6 4.723
735750.381513542 -114.270333333333 44.5928333333333 5 0 D 200798 0.05 1.6 13.2 4.654
735750.47224838 -114.3215 44.559 5 0 D 200799 0.13 1.5 16.6 4.658
735750.472262384 -114.208333333333 44.5405 4.26 0 D 200800 0.48 1.9 3.1 4.086
735750.490844213 -114.231833333333 44.5558333333333 5 0 C 200801 0.05 0.6 13.2 4.657
735750.525715393 -111.228833333333 43.6303333333333 9.2 0 D 200802 0.12 7.8 10.4 8.432
735750.766649769 -112.635333333333 46.8411666666667 5 0 D 200803 2.26 38.7 31.6 4.732
735750.777703704 -110.805 44.8616666666667 5 0 D 200804 0.25 1.8 24.4 4.717
735750.777685764 -114.959333333333 45.1035 2.04 0 D 200805 1.57 85.5 43.1 2.069
735750.814830208 -114.285666666667 44.583 5 0 D 200806 0.15 1.2 17.5 4.67
735750.814841782 -114.240666666667 44.544 14.12 0 C 200807 0.05 2 2.4 12.959
735750.826175231 -114.281666666667 44.5855 5 0 D 200808 0.15 1.6 17.9 4.657
735750.830018518 -114.278166666667 44.594 5 0 D 200809 0.09 1.5 14.4 4.657
735750.839139931 -114.29 44.5923333333333 5 0 D 200810 0.16 1.4 18.6 4.672
735750.842064699 -114.282666666667 44.584 5 0 D 200811 0.14 1.3 17 4.658
735750.842073958 -114.243 44.5581666666667 5 0 D 200812 0.09 1.2 14.8 4.718
735750.869779977 -114.270833333333 44.5856666666667 5 0 D 200813 0.14 1.7 17.4 4.657
735750.934011806 -115.171166666667 45.0765 24.72 0 D 200814 2.88 66.6 73.2 22.467
736575.428293171 -113.070333333333 44.5603333333333 5 0 C 200001 0.09 0.8 14.7 4.734
736576.989014699 -111.764666666667 45.7906666666667 5 0 D 200002 0.07 3.6 13.8 4.732
736578.571263079 -111.495 45.7981666666667 5 0 D 200003 0.66 44.1 31.6 4.667
736578.604576852 -112.446166666667 45.6958333333333 4.55 0 C 200004 0.1 2.2 0.9 4.296
736578.85115162 -113.8995 44.1448333333333 5 0 D 200005 1.08 8.2 91.1 4.692
736578.919272801 -111.938833333333 45.7258333333333 5 0 D 200006 0.02 1.9 12.7 4.732
736579.33698125 -115.684333333333 44.2855 5.02 0 D 200007 0.35 20.7 24 4.736
736579.377037963 -112.022166666667 44.6306666666667 5 0 D 200008 0.09 0.8 14.5 4.725
736580.883170139 -112.199666666667 45.1975 5 0 D 200009 0.09 2.2 14.6 4.724
736580.883194097 -112.339833333333 45.104 5 0 D 200010 0.44 3.3 38.4 4.726
736581.12779375 -113.019333333333 45.4025 5 0 D 200011 0.3 4.5 28.1 4.717
736581.864814583 -111.6625 45.1278333333333 5 0 D 200012 0.08 1.9 14.1 4.724
736582.039441782 -112.6905 44.4743333333333 5 0 C 200013 0.12 0.6 15.8 4.721
736582.118636806 -112.004 45.6468333333333 5 0 D 200014 0.5 6.3 43.7 4.732
736583.213851852 -112.273 45.951 5 0 D 200015 0.43 4.5 37.9 4.717
736583.862272338 -112.343833333333 45.6928333333333 5 0 D 200016 0.21 14 8.3 4.722
736584.550784954 -112.636166666667 44.3845 5 0 D 200017 3.25 25.5 99 4.718
736585.501820718 -111.947166666667 44.709 5 0 D 200018 0.48 2.8 41.6 4.724
736586.494019213 -112.191166666667 44.5968333333333 5 0 D 200019 0.08 2.4 14.2 4.718
736587.793318171 -112.840666666667 44.7031666666667 5 0 D 200020 1.29 16.8 99 4.734
736588.349468981 -112.909 44.4453333333333 5 0 D 200021 1.3 13.7 99 4.693
736588.573837037 -112.210666666667 44.4518333333333 5 0 D 200022 0.14 1.7 17.3 4.695
736588.616223843 -113.542 45.2936666666667 3.54 0 D 200023 1.78 10.1 19.4 3.418
736588.790313194 -112.1515 44.397 5 0 D 200024 0.02 2.2 12.6 4.697
736589.075504745 -112.378166666667 45.6683333333333 4.98 0 D 200025 0 4.4 2.1 4.714
736589.182816435 -112.165666666667 44.4723333333333 5 0 D 200026 0.24 1 23.5 4.713
736589.185152894 -112.161 44.4645 5 0 D 200027 0.23 0.9 23.1 4.725
736589.190087731 -112.212666666667 44.4351666666667 5 0 D 200028 0.11 1.5 15.5 4.695
736589.560743287 -114.533833333333 44.2821666666667 5 0 D 200029 1.28 58.1 35.9 4.655
736589.796744907 -113.691166666667 44.1793333333333 5 0 D 200030 1.21 9.7 99 4.655
736589.798255093 -115.998333333333 44.5833333333333 5 0 D 200031 0.93 26.4 31.6 4.667
736589.798611458 -113.695166666667 45.6701666666667 5.29 0 D 200032 3.56 73 66.8 4.978
736589.799706944 -113.793833333333 44.317 5 0 D 200033 0.48 5.1 42.1 4.722
736590.069312269 -111.968666666667 45.044 5 0 D 200034 0.36 2.9 32.3 4.752
736591.904177546 -112.094666666667 45.0555 5 0 D 200035 0.1 15.1 15.2 4.717
736593.140973611 -112.616166666667 44.3646666666667 5 0 D 200036 0.21 1.5 21.5 4.698
736593.300863426 -113.811666666667 45.1675 5 0 D 200037 0.1 2.2 15.2 4.732
736593.624760417 -112.759833333333 43.9275 5 0 D 200038 0.77 9 65.5 4.711
736593.766062153 -111.976333333333 44.5978333333333 5 0 D 200039 0.12 1.1 16.1 4.725
736594.643287963 -112.617 44.6231666666667 5 0 C 200040 0.08 0.7 14.3 4.71
736598.497759838 -112.261833333333 44.7195 5 0 D 200041 0.18 1.3 19.7 4.724
736598.743309954 -112.5065 45.6241666666667 5 0 D 200042 3.36 29.5 99 4.725
736599.131896644 -112.231333333333 45.9241666666667 5 0 D 200043 0.1 2 14.8 4.717
736599.193470023 -113.016 45.2738333333333 5 0 D 200044 0.3 3.4 28.2 4.724
736599.194391319 -113.025333333333 45.3481666666667 5 0 D 200045 0.02 1.5 12.7 4.724
736600.722114352 -112.628666666667 46.8371666666667 4.79 0 D 200046 0.02 8.2 9.5 4.528
736600.983050231 -111.803833333333 44.6425 5 0 D 200047 0.39 5 35.2 4.724
736602.220487616 -111.873833333333 44.71 18.23 0 C 200048 0.29 2 2.5 16.659
736602.808228241 -114.903333333333 44.758 5.07 0 D 200049 0.35 18.9 22.1 4.716
736602.816469213 -112.642333333333 44.4308333333333 5 0 D 200050 0.03 0.9 12.7 4.718
736603.800878935 -111.993666666667 44.56 5 0 D 200051 0.09 0.9 14.6 4.718
736604.354857755 -110.848333333333 44.6423333333333 5.27 0 D 200001 0.01 10.7 3.2 4.944
736605.322377893 -111.782333333333 44.7271666666667 5 0 D 200002 0.15 1.2 17.8 4.717
736605.95946794 -113.938 44.1401666666667 5 0 D 200003 0.31 2.2 28.9 4.708
736607.534154861 -113.232 44.527 5 0 D 200004 0.02 0.7 12.6 4.734
736607.534164931 -113.254333333333 44.5121666666667 5 0 D 200005 0.95 4.7 80.1 4.688
736610.959219676 -113.088166666667 44.4483333333333 5 0 D 200006 0.02 0.5 12.6 4.734
736611.402445833 -112.564166666667 44.9098333333333 5 0 D 200007 0.1 0.9 15.1 4.722
736611.640167477 -111.107333333333 44.7793333333333 14.36 0 C 200008 0.04 1.5 1.1 13.146
736616.120404514 -114.048833333333 44.6171666666667 0.55 0 D 200009 0.22 9 11.7 0.728
736616.362727315 -114.184666666667 44.4898333333333 5 0 D 200010 0.11 4.3 15.3 4.718
736617.14365544 -112.333833333333 44.6238333333333 5 0 D 200011 0.25 1.8 24.6 4.721
736618.064158449 -112.285833333333 44.609 5 0 D 200012 0.24 1 23.3 4.724
736619.099683681 -114.205666666667 44.562 5 0 D 200013 0.09 5.9 14.6 4.718
736619.830082292 -111.081166666667 43.333 0.21 0 D 200014 0.54 11.9 16.5 0.344
736619.861175 -113.927833333333 43.6115 5 0 D 200015 0.31 2.5 28.8 4.677
736622.369845718 -113.977 44.506 5 0 D 200016 0.31 3.4 28.7 4.727
736624.100832986 -113.5805 45.4308333333333 5 0 D 200017 1.54 18.5 99 4.695
736624.484816782 -114.432666666667 44.2596666666667 0.03 0 D 200018 0.08 4.4 2.6 0.245
736624.66826875 -114.692333333333 45.1251666666667 38.65 0 D 200019 2.15 15.4 99 35.003
736627.175377199 -114.057833333333 45.482 5 0 D 200020 0.03 2.2 12.7 4.657
736627.19539213 -113.714333333333 44.4541666666667 5 0 D 200021 0.32 2.9 29.8 4.722
736627.46112338 -111.977166666667 44.6713333333333 5 0 D 200022 0.04 3.1 12.9 4.723
736627.461131018 -112.004333333333 44.701 5 0 D 200023 0.06 2.2 13.5 4.667
736628.206670718 -112.894333333333 44.8318333333333 5 0 D 200024 0.04 1.4 12.9 4.697
736628.97197338 -113.044833333333 44.608 5 0 C 200025 0.1 0.7 15 4.724
736629.643990278 -112.314666666667 45.7361666666667 3.45 0 D 200026 0.1 12 7.9 3.327
736632.417658796 -112.468333333333 44.8195 5 0 D 200027 0.24 1.9 23.9 4.702
736632.541139931 -113.922666666667 44.2713333333333 5 0 D 200028 0.14 1.9 17.2 4.692
736632.742818171 -113.195166666667 45.139 5 0 D 200029 0.02 1.9 12.6 4.72
736632.964551852 -112.348 45.435 5 0 D 200030 0.11 2.5 15.4 4.699
736633.286361111 -112.428666666667 45.091 5 0 D 200031 0.51 2.3 44.1 4.702
736634.163402893 -113.081666666667 44.8835 5 0 D 200032 0.17 1.6 19.1 4.702
736635.730784375 -112.5195 45.3305 5 0 C 200001 0.13 1.2 16.3 4.702
736635.778609606 -111.917 42.4961666666667 5 0 D 200002 0.08 10.7 14.2 4.637
736635.926597917 -111.669166666667 44.7258333333333 5 0 D 200003 0.11 2.5 15.6 4.718
736635.931405093 -111.790333333333 44.7763333333333 5 0 D 200004 0.25 2 24.3 4.702
736636.153980324 -111.525833333333 46.3046666666667 0 0 D 200005 0.04 3.1 1.9 0.217
