time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-06T13:43:52.650Z,42.5725,-111.413,8.77,2.02,ml,15,116,0.3005,0.11,uu,uu60237117,2017-09-29T19:52:20.960Z,"10 km NNW of Georgetown, Idaho",earthquake,0.53,1.39,0.216,5,reviewed,uu,uu
2017-09-06T13:42:45.610Z,42.5673333,-111.4128333,10.27,2.1,ml,15,115,0.3038,0.16,uu,uu60237112,2017-09-29T19:52:19.360Z,"10 km NNW of Georgetown, Idaho",earthquake,0.53,0.87,0.163,6,reviewed,uu,uu
2017-09-06T13:40:41.570Z,42.5535,-111.4145,5.51,2.01,ml,12,116,0.3139,0.13,uu,uu60237102,2017-09-29T19:52:17.850Z,"8 km NNW of Georgetown, Idaho",earthquake,0.52,1.64,0.156,4,reviewed,uu,uu
2017-09-06T13:29:19.000Z,42.5675,-111.4382,13.64,2.8,ml,,66,0.318,0.57,us,us2000agum,2017-12-07T20:00:17.040Z,"10 km NNW of Georgetown, Idaho",earthquake,2,11.4,0.051,50,reviewed,us,us
2017-09-06T13:11:56.280Z,42.5591667,-111.4118333,7.4,2.06,ml,13,115,0.3086,0.13,uu,uu60237032,2017-09-29T19:52:14.970Z,"9 km NNW of Georgetown, Idaho",earthquake,1,0.85,0.16,4,reviewed,uu,uu
2017-09-06T13:02:59.850Z,42.5824,-111.4522,1.17,2.5,ml,,122,0.317,0.44,us,us2000agu9,2017-12-07T20:00:17.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.9,2.1,0.081,20,reviewed,us,us
2017-09-06T12:55:37.450Z,42.5648,-111.4237,6.22,2.4,ml,,117,0.311,0.24,us,us2000agu1,2017-12-07T20:00:17.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.1,5.6,0.06,36,reviewed,us,us
2017-09-06T12:42:20.180Z,42.5704,-111.4441,10.73,2.9,ml,,120,0.319,0.6,us,us2000agtv,2017-12-07T20:00:17.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.4,10.6,0.041,78,reviewed,us,us
2017-09-06T12:09:16.630Z,42.5984,-111.4361,10,2.7,ml,,121,0.298,0.34,us,us2000agtf,2017-12-07T20:00:16.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1,2,0.066,30,reviewed,us,us
2017-09-06T11:45:49.050Z,42.5748,-111.4461,1.72,2.6,ml,,121,0.318,0.28,us,us2000agt4,2017-12-07T20:00:16.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.1,2.4,0.051,50,reviewed,us,us
2017-09-06T11:42:30.370Z,42.6165,-111.4396,10,2.4,ml,,122,0.291,0.6,us,us1000bjn6,2017-12-07T20:00:16.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,1.7,2,0.115,10,reviewed,us,us
2017-09-06T11:41:46.750Z,42.6014,-111.4379,6.03,3.2,ml,,121,0.298,0.16,us,us2000agt2,2017-12-07T20:00:16.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1.8,5.4,0.045,66,reviewed,us,us
2017-09-06T11:18:46.850Z,42.5529,-111.3998,10,3,ml,,113,0.306,0.3,us,us2000agsm,2017-12-07T20:00:16.040Z,"8 km NNW of Georgetown, Idaho",earthquake,2.1,2,0.043,72,reviewed,us,us
2017-09-06T10:50:57.400Z,42.5663,-111.425,3.34,2.6,ml,,117,0.311,0.27,us,us2000agsf,2017-12-07T20:00:16.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.6,4.8,0.047,60,reviewed,us,us
2017-09-06T10:45:03.910Z,42.5661667,-111.4241667,7.34,2.44,ml,18,88,0.3109,0.15,uu,uu60236752,2017-11-22T00:16:12.190Z,"10 km NNW of Georgetown, Idaho",earthquake,0.63,1.4,0.281,6,reviewed,uu,uu
2017-09-06T10:14:44.680Z,42.6061,-111.4338,9.06,2.8,ml,,121,0.292,0.21,us,us2000agry,2017-12-07T20:00:16.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1.6,11.5,0.045,66,reviewed,us,us
2017-09-06T09:55:49.630Z,42.685,-111.4332,10,2.7,ml,,125,0.253,0.54,us,us2000bt0k,2017-12-07T20:00:16.040Z,"14 km ENE of Soda Springs, Idaho",earthquake,1.7,2,0.091,16,reviewed,us,us
2017-09-06T09:54:34.920Z,42.6734,-111.453,10.29,3,ml,,128,0.265,0.39,us,us2000bvkq,2017-12-07T20:00:16.040Z,"12 km E of Soda Springs, Idaho",earthquake,1.6,10.7,0.066,30,reviewed,us,us
2017-09-06T09:52:54.090Z,42.6004,-111.4534,2.67,3.1,ml,,123,0.308,0.22,us,us2000agrm,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1,5.2,0.044,68,reviewed,us,us
2017-09-06T09:44:25.050Z,42.6763,-111.4219,6.42,2.4,ml,,123,0.253,0.42,us,us2000agrd,2017-12-07T20:00:16.040Z,"15 km E of Soda Springs, Idaho",earthquake,1.9,3.2,0.055,44,reviewed,us,us
2017-09-06T09:36:02.550Z,42.5703333,-111.4231667,7.1,2.33,ml,19,88,0.3077,0.21,uu,uu60236627,2017-09-06T19:09:28.960Z,"10 km NNW of Georgetown, Idaho",earthquake,0.59,1.5,0.219,8,reviewed,uu,uu
2017-09-06T09:10:53.080Z,42.6047,-111.4492,10,3.7,mwr,,123,0.303,0.22,us,us2000agqn,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.2,2,0.041,57,reviewed,us,us
2017-09-06T08:47:15.790Z,42.5739,-111.4251,10.68,2.4,ml,,118,0.306,0.4,us,us2000agq8,2017-12-07T20:00:16.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.1,10.1,0.066,30,reviewed,us,us
2017-09-06T08:36:29.830Z,42.6115,-111.4486,5.02,2.3,ml,,123,0.299,0.34,us,us2000bt0j,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,2.1,4.3,0.062,34,reviewed,us,us
2017-09-06T08:32:42.440Z,42.582,-111.4431,3.08,2.8,ml,,121,0.312,0.29,us,us2000agpu,2017-12-07T20:00:16.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.8,1.8,0.053,46,reviewed,us,us
2017-09-06T08:26:55.310Z,42.5819,-111.4285,5.44,3.9,ml,,119,0.303,0.21,us,us2000bt6m,2017-12-07T20:00:16.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.2,4.1,0.147,13,reviewed,us,uu
2017-09-06T08:26:30.610Z,42.6084,-111.494,10,4.1,mwr,,140,0.329,0.86,us,us2000agpc,2017-12-07T20:00:16.040Z,"10 km ESE of Soda Springs, Idaho",earthquake,1.8,2,0.034,81,reviewed,us,us
2017-09-06T08:25:47.450Z,42.6031667,-111.4448333,5.97,2.85,ml,13,176,0.3013,0.15,uu,uu60014009,2017-11-30T19:29:52.530Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.72,10.69,0.134,4,reviewed,uu,uu
2017-09-06T08:23:54.150Z,42.5937,-111.4612,10,2.8,ml,,124,0.316,0.58,us,us2000agp9,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1,2,0.042,74,reviewed,us,us
2017-09-06T08:19:52.790Z,42.591,-111.4157,10,2.9,ml,,117,0.29,0.61,us,us2000agp7,2017-12-07T20:00:16.040Z,"12 km NNW of Georgetown, Idaho",earthquake,0.9,2,0.055,44,reviewed,us,us
2017-09-06T08:03:07.550Z,42.6056,-111.4544,1.84,2.4,ml,,124,0.306,0.32,us,us2000bt0i,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.2,4.3,0.059,38,reviewed,us,us
2017-09-06T07:55:09.740Z,42.5968,-111.4665,1.3,4.2,mwr,,125,0.318,0.25,us,us2000agna,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.5,0.3,0.031,98,reviewed,us,us
2017-09-06T07:54:26.910Z,42.587,-111.4108,10,3.8,ml,,116,0.29,0.18,us,us2000ax0e,2017-12-07T20:00:16.040Z,"12 km NNW of Georgetown, Idaho",earthquake,2.2,2,0.071,26,reviewed,us,us
2017-09-06T07:51:07.750Z,42.6055,-111.4666,2.35,3.7,mwr,,126,0.313,0.32,us,us2000agmp,2017-12-07T20:00:16.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.5,3.2,0.04,59,reviewed,us,us
2017-09-06T07:45:36.000Z,42.5977,-111.4173,10,2.6,ml,,133,0.287,0.68,us,us2000agmm,2017-12-07T20:00:16.040Z,"13 km NNW of Georgetown, Idaho",earthquake,2.8,2,0.064,32,reviewed,us,us
2017-09-06T07:36:52.010Z,42.6146667,-111.4405,5.97,2.68,ml,14,82,0.2925,0.21,uu,uu60014154,2017-12-08T21:02:39.070Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.62,31.61,0.424,2,reviewed,uu,uu
2017-09-06T07:35:30.390Z,42.5885,-111.4411,7.18,4.2,mwr,,135,0.307,0.43,us,us2000agp1,2017-12-07T20:00:16.040Z,"13 km NNW of Georgetown, Idaho",earthquake,2.2,5,0.036,73,reviewed,us,us
2017-09-06T07:32:21.740Z,42.5942,-111.4559,6.19,3.8,mwr,,123,0.313,0.27,us,us2000agm1,2017-12-07T20:00:16.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.7,2.6,0.034,82,reviewed,us,us
2017-09-06T06:43:30.590Z,42.6413,-111.431,10,2.6,ml,,122,0.273,0.38,us,us2000agl6,2017-12-07T20:00:15.040Z,"14 km E of Soda Springs, Idaho",earthquake,1.1,2,0.056,42,reviewed,us,us
2017-09-06T06:02:38.950Z,42.5954,-111.4283,10,2.6,ml,,119,0.295,0.3,us,us2000agkt,2017-12-07T20:00:15.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.6,2,0.066,30,reviewed,us,us
2017-09-06T05:56:27.480Z,42.5698,-111.4272,10,2.8,ml,,128,0.31,0.38,us,us2000agkq,2017-12-07T20:00:15.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.3,2,0.066,30,reviewed,us,us
2017-09-06T05:40:52.730Z,42.6117,-111.4653,11.46,2.3,ml,,126,0.309,0.47,us,us2000agki,2017-12-07T20:00:15.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.5,10.4,0.053,46,reviewed,us,us
2017-09-06T05:38:09.220Z,42.6076667,-111.4348333,5.98,2.3,ml,12,148,0.2927,0.14,uu,uu60236172,2017-11-22T00:15:46.070Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.98,31.61,0.25,7,reviewed,uu,uu
2017-09-06T05:11:47.430Z,42.5712,-111.4253,7.24,2.5,ml,,118,0.308,0.37,us,us2000agjz,2017-12-07T20:00:15.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.6,5,0.071,26,reviewed,us,us
2017-09-06T05:02:36.450Z,42.5672,-111.4366,2.56,2.5,ml,,66,0.317,0.28,us,us2000agjk,2017-12-07T20:00:15.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.7,5.6,0.077,22,reviewed,us,us
2017-09-06T04:50:10.920Z,42.5858,-111.449,15.38,2.4,ml,,58,0.313,0.42,us,us2000bt0h,2017-12-07T20:00:15.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.2,9.4,0.062,34,reviewed,us,us
2017-09-06T04:46:56.740Z,42.5959,-111.4563,10,3,ml,,124,0.312,0.4,us,us2000agjd,2017-12-07T20:00:15.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.8,2,0.048,58,reviewed,us,us
2017-09-06T04:37:44.500Z,42.572,-111.4444,10,4.6,mww,,44,0.319,1.01,us,us2000agiz,2017-12-07T20:00:15.040Z,"11 km NNW of Georgetown, Idaho",earthquake,3.2,2,0.068,21,reviewed,us,us
2017-09-06T04:36:28.470Z,42.5925,-111.4674,10,3.4,mwr,,56,0.321,0.84,us,us2000agiu,2017-12-07T20:00:15.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,2.5,2,,9,reviewed,us,slm
2017-09-06T04:36:04.760Z,42.6251667,-111.4451667,5.97,2.13,ml,14,79,0.2903,0.19,uu,uu60236027,2017-09-29T19:51:51.130Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.7,12.26,0.25,3,reviewed,uu,uu
2017-09-06T04:31:22.730Z,42.6161,-111.4561,6.68,3,ml,,125,0.301,0.35,us,us2000agit,2017-12-07T20:00:15.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.6,0.9,0.048,58,reviewed,us,us
2017-09-06T04:30:33.140Z,42.6296667,-111.451,5.49,2.01,ml,17,104,0.2919,0.17,uu,uu60236017,2017-11-22T00:15:39.780Z,"southern Idaho",earthquake,0.62,31.61,0.202,5,reviewed,uu,uu
2017-09-06T04:27:42.630Z,42.6129,-111.4481,10,3,ml,,83,0.298,0.89,us,us2000agis,2017-12-07T20:00:15.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,2.3,2,0.045,64,reviewed,us,us
2017-09-06T03:55:40.720Z,42.5875,-111.4333,10,3.2,ml,,57,0.303,0.64,us,us2000agid,2017-12-07T20:00:15.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.5,2,0.037,98,reviewed,us,us
2017-09-06T03:48:09.570Z,42.5897,-111.4305,10,3.1,ml,,119,0.3,0.8,us,us2000agi9,2017-12-07T20:00:15.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.7,2,0.046,62,reviewed,us,us
2017-09-06T03:45:49.080Z,42.5925,-111.4098,10,2.6,ml,,64,0.286,0.58,us,us2000agi8,2017-12-07T20:00:15.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.9,2,0.06,36,reviewed,us,us
2017-09-06T03:35:23.790Z,42.5739,-111.4399,6.76,2.4,ml,,44,0.315,0.69,us,us2000agi5,2017-12-07T20:00:15.040Z,"11 km NNW of Georgetown, Idaho",earthquake,2,5.9,0.043,70,reviewed,us,us
2017-09-06T02:38:44.740Z,42.5784,-111.442,6.25,2.8,ml,,120,0.313,0.37,us,us2000aghl,2017-12-07T20:00:15.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.6,1.2,0.038,89,reviewed,us,us
2017-09-06T02:36:16.500Z,42.5755,-111.443,1.59,2.6,ml,,120,0.316,0.41,us,us2000aghi,2017-12-07T20:00:15.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.9,2,0.047,60,reviewed,us,us
2017-09-06T02:26:41.550Z,42.6041,-111.4448,7.18,3,ml,,122,0.3,0.3,us,us2000aghe,2017-12-07T20:00:15.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,1.3,5.6,0.042,76,reviewed,us,us
2017-09-06T02:22:10.440Z,42.5868,-111.4189,6.7,3.2,ml,,118,0.295,0.25,us,us2000aghb,2017-12-07T20:00:15.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.5,2,0.039,86,reviewed,us,us
2017-09-06T01:10:29.490Z,42.587,-111.4433,10,2.6,ml,,121,0.309,0.5,us,us2000bt0c,2017-12-07T20:00:15.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.7,2,0.053,46,reviewed,us,us
2017-09-06T01:08:42.450Z,42.5432,-111.411,14.3,2.9,ml,,130,0.319,0.27,us,us2000aggl,2017-12-07T20:00:15.040Z,"7 km NNW of Georgetown, Idaho",earthquake,2.3,8.6,0.047,60,reviewed,us,us
2017-09-06T01:00:15.480Z,42.5682,-111.4088,7.02,2.8,ml,,115,0.301,0.26,us,us2000aggh,2017-12-07T20:00:15.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.5,5.5,0.039,88,reviewed,us,us
2017-09-06T00:37:25.330Z,42.5402,-111.3885,10.31,2.8,ml,,111,0.309,0.53,us,us2000bsv1,2017-12-07T20:00:15.040Z,"6 km NNW of Georgetown, Idaho",earthquake,1.8,10.7,0.071,26,reviewed,us,us
2017-09-06T00:37:09.650Z,42.568,-111.4265,11.38,2.7,ml,,118,0.311,0.31,us,us2000aggc,2017-12-07T20:00:15.040Z,"10 km NNW of Georgetown, Idaho",earthquake,2,9.9,0.041,80,reviewed,us,us
2017-09-05T23:00:16.470Z,42.5602,-111.4162,5.72,3.8,mwr,,116,0.31,0.26,us,us2000ages,2017-12-07T20:00:15.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.7,0.8,0.04,59,reviewed,us,us
2017-09-05T22:46:59.300Z,42.5576,-111.411,11.56,3,ml,,63,0.309,0.45,us,us2000agep,2017-12-07T20:00:15.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.8,9.8,0.047,60,reviewed,us,us
2017-09-05T22:38:33.270Z,42.5845,-111.4185,1.57,2.43,ml,11,135,0.2962,0.24,uu,uu60235377,2017-11-22T21:03:10.790Z,"12 km NNW of Georgetown, Idaho",earthquake,1.2,6.64,0.184,8,reviewed,uu,uu
2017-09-05T22:32:47.700Z,42.582,-111.4313,5.17,3.8,mwr,,58,0.305,0.36,us,us2000age2,2017-12-07T20:00:14.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.1,4,0.039,62,reviewed,us,us
2017-09-05T21:58:25.710Z,42.6778333,-111.5236667,7.75,2.43,ml,9,207,0.324,0.24,uu,uu60013269,2017-11-22T00:10:41.930Z,"7 km ENE of Soda Springs, Idaho",earthquake,1.94,2.56,0.215,7,reviewed,uu,uu
2017-09-05T21:43:18.990Z,42.5906,-111.4393,11.57,3,ml,,121,0.304,0.36,us,us2000agcy,2017-12-07T20:00:14.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.3,9.8,0.056,42,reviewed,us,us
2017-09-05T21:23:53.400Z,42.573,-111.407,9.86,3.4,ml,,175,0.296,0.26,us,us2000bvj1,2017-12-07T20:00:14.040Z,"10 km NNW of Georgetown, Idaho",earthquake,3.8,12,0.227,2,reviewed,us,uu
2017-09-05T21:23:18.360Z,42.5959,-111.4373,6.3,4.3,mwr,,63,0.3,0.38,us,us2000agc9,2017-12-07T20:00:14.040Z,"13 km NNW of Georgetown, Idaho",earthquake,2.2,4.9,0.033,87,reviewed,us,us
2017-09-05T21:00:35.570Z,42.5633,-111.4071,11.36,2.4,ml,,87,0.303,0.66,us,us2000bsuz,2017-12-07T20:00:14.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.8,10.2,0.071,26,reviewed,us,us
2017-09-05T21:00:24.780Z,42.6208333,-111.4375,5.97,2.42,ml,13,127,0.2875,0.16,uu,uu60235172,2017-11-22T00:15:20.620Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.66,31.61,0.198,3,reviewed,uu,uu
2017-09-05T20:58:51.460Z,42.5781,-111.4231,12.61,2.9,ml,,118,0.302,0.49,us,us2000bsuy,2017-12-07T20:00:14.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.7,9.4,0.052,48,reviewed,us,us
2017-09-05T20:58:05.850Z,42.6052,-111.4412,10,2.8,ml,,126,0.298,0.62,us,us2000bt08,2017-12-07T20:00:14.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,2.3,2,0.056,42,reviewed,us,us
2017-09-05T20:55:46.630Z,42.6113,-111.443,9.31,3.2,ml,,54,0.295,0.31,us,us2000bveh,2017-12-07T20:00:14.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,2.9,11.4,0.069,28,reviewed,us,us
2017-09-05T20:55:03.610Z,42.5764,-111.4065,10,3.4,ml,,115,0.294,0.28,us,us2000bveq,2017-12-07T20:00:14.040Z,"10 km NNW of Georgetown, Idaho",earthquake,1.1,2,0.097,14,reviewed,us,us
2017-09-05T20:54:15.420Z,42.5855,-111.4174,10,4.3,mwr,,117,0.294,0.39,us,us2000agbd,2017-12-07T20:00:14.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.7,2,0.032,93,reviewed,us,us
2017-09-05T20:17:12.800Z,42.5812,-111.454,10,2.6,ml,,122,0.319,0.69,us,us2000agal,2017-12-07T20:00:14.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.6,2,0.04,84,reviewed,us,us
2017-09-05T19:23:59.900Z,42.5999,-111.4657,10,2.5,ml,,56,0.316,0.59,us,us2000ag9h,2017-12-07T20:00:14.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.9,2,0.04,84,reviewed,us,us
2017-09-05T15:49:47.180Z,42.6031667,-111.4355,9.13,2.14,ml,11,110,0.2955,0.09,uu,uu60234992,2017-09-29T19:51:34.770Z,"14 km NNW of Georgetown, Idaho",earthquake,0.52,1.91,0.186,5,reviewed,uu,uu
2017-09-05T15:16:54.190Z,42.5871667,-111.4118333,1.41,2.13,ml,14,116,0.2907,0.15,uu,uu60234972,2017-11-22T00:15:13.130Z,"12 km NNW of Georgetown, Idaho",earthquake,0.6,4.96,0.146,7,reviewed,uu,uu
2017-09-05T14:46:41.690Z,42.6237,-111.499,9.51,2.7,ml,,141,0.319,0.82,us,us2000ag3c,2017-12-07T20:00:13.040Z,"9 km ESE of Soda Springs, Idaho",earthquake,2.8,11.1,0.047,60,reviewed,us,us
2017-09-05T14:45:25.000Z,42.6083333,-111.4426667,7.32,2.26,ml,14,121,0.2972,0.13,uu,uu60234952,2017-09-29T19:51:30.270Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.54,3.14,0.215,8,reviewed,uu,uu
2017-09-05T14:05:06.280Z,42.6003333,-111.4615,3.69,2.09,ml,12,124,0.3132,0.2,uu,uu60234912,2017-11-22T00:15:11.680Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.14,3.72,0.16,6,reviewed,uu,uu
2017-09-05T12:26:28.160Z,42.5875,-111.4216667,6.17,2.42,ml,15,118,0.2962,0.11,uu,uu60234847,2017-09-29T19:51:23.160Z,"12 km NNW of Georgetown, Idaho",earthquake,0.4,0.82,0.126,10,reviewed,uu,uu
2017-09-05T12:06:01.200Z,42.5781667,-111.4271667,2.96,2.24,ml,13,117,0.3051,0.15,uu,uu60234832,2017-11-22T00:15:08.880Z,"11 km NNW of Georgetown, Idaho",earthquake,0.75,4.79,0.258,7,reviewed,uu,uu
2017-09-05T12:03:12.570Z,42.586,-111.423,10.08,2.12,ml,14,117,0.2979,0.13,uu,uu60234827,2017-09-29T19:51:17.560Z,"12 km NNW of Georgetown, Idaho",earthquake,0.47,1.47,0.236,7,reviewed,uu,uu
2017-09-05T11:38:20.480Z,42.6062,-111.4454,5.24,2.9,ml,,123,0.3,0.37,us,us2000ag1p,2017-12-07T20:00:13.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,1.8,1.2,0.044,68,reviewed,us,us
2017-09-05T10:09:12.350Z,42.5771667,-111.4281667,7.42,2.74,ml,14,117,0.3063,0.13,uu,uu60234722,2017-11-29T23:53:51.140Z,"11 km NNW of Georgetown, Idaho",earthquake,0.59,1.47,0.128,8,reviewed,uu,uu
2017-09-05T10:02:01.740Z,42.5817,-111.4332,2.1,3.2,ml,,119,0.306,0.25,us,us2000ag0q,2017-12-07T20:00:13.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.6,0.5,0.038,89,reviewed,us,us
2017-09-05T09:48:04.050Z,42.6191667,-111.436,5.95,2.65,ml,11,121,0.2874,0.27,uu,uu60014024,2017-11-30T23:02:10.430Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.93,14.04,0.145,3,reviewed,uu,uu
2017-09-05T09:47:10.120Z,42.6444,-111.4727,5.97,3.5,mwr,,130,0.295,0.29,us,us2000ag0e,2017-12-07T20:00:13.040Z,"10 km E of Soda Springs, Idaho",earthquake,1.8,0.7,0.046,46,reviewed,us,us
2017-09-05T09:07:49.940Z,42.6101667,-111.4335,5.98,2.44,ml,16,120,0.2905,0.16,uu,uu60234632,2017-11-22T00:15:05.990Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.63,31.61,0.142,11,reviewed,uu,uu
2017-09-05T08:21:16.560Z,42.6464,-111.4672,5,2.2,ml,,138,0.293,1.14,us,us2000bt07,2017-12-07T20:00:13.040Z,"11 km E of Soda Springs, Idaho",earthquake,2.1,1.3,0.069,28,reviewed,us,us
2017-09-05T08:13:14.830Z,42.5806,-111.4515,2.9,4.3,mwr,,122,0.318,0.53,us,us2000afyp,2017-12-07T20:00:13.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.1,4.2,0.034,84,reviewed,us,us
2017-09-05T08:12:20.380Z,42.5934,-111.447,4.42,2.2,ml,,122,0.308,0.29,us,us2000afyn,2017-12-07T20:00:13.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.6,0.6,0.081,20,reviewed,us,us
2017-09-05T06:20:09.740Z,42.5972,-111.427,7.61,2.4,ml,,119,0.293,0.43,us,us2000bt06,2017-12-07T20:00:13.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.4,5.1,0.062,34,reviewed,us,us
2017-09-05T06:18:19.520Z,42.6608,-111.449,8.78,2.4,ml,,58,0.277,0.49,us,us2000afxg,2017-12-07T20:00:13.040Z,"12 km E of Soda Springs, Idaho",earthquake,2.4,10.7,0.057,40,reviewed,us,us
2017-09-05T06:04:00.220Z,42.5992,-111.4709,2.42,2.7,ml,,126,0.319,0.52,us,us2000afx7,2017-12-07T20:00:13.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.7,1.9,0.046,62,reviewed,us,us
2017-09-05T04:34:33.650Z,42.5879,-111.4512,10,3.1,ml,,56,0.313,0.66,us,us2000afw0,2017-12-07T20:00:13.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.9,2,0.036,100,reviewed,us,us
2017-09-05T03:42:34.790Z,42.6782,-111.5026,4.33,2.4,ml,,138,0.266,0.33,us,us2000afvl,2017-12-07T20:00:13.040Z,"8 km ENE of Soda Springs, Idaho",earthquake,1.5,4.1,0.051,50,reviewed,us,us
2017-09-05T03:38:50.930Z,42.6006,-111.443,10,3,ml,,57,0.301,0.56,us,us2000afvi,2017-12-07T20:00:13.040Z,"14 km NNW of Georgetown, Idaho",earthquake,2.3,2,0.036,102,reviewed,us,us
2017-09-05T03:21:09.190Z,42.62,-111.5566,10,3.9,mwr,,58,0.332,0.89,us,us2000afv7,2017-12-07T20:00:13.040Z,"5 km SE of Soda Springs, Idaho",earthquake,2.4,2,0.042,54,reviewed,us,us
2017-09-05T03:12:37.940Z,42.5951,-111.4809,10,3.9,mwr,,55,0.328,0.58,us,us2000ag21,2017-12-07T20:00:12.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.9,2,0.039,62,reviewed,us,us
2017-09-05T03:12:09.410Z,42.5912,-111.398,10,3.9,mwr,,85,0.28,0.6,us,us2000afuy,2017-12-07T20:00:12.040Z,"12 km N of Georgetown, Idaho",earthquake,2.8,2,0.05,38,reviewed,us,us
2017-09-05T02:28:32.410Z,42.5922,-111.4388,10,3.6,mwr,,57,0.303,0.75,us,us2000afu4,2017-12-07T20:00:12.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.9,2,0.05,38,reviewed,us,us
2017-09-05T02:17:41.470Z,42.6015,-111.4521,10.01,2.5,ml,,57,0.306,0.59,us,us2000aftx,2017-12-07T20:00:12.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,2.8,11.2,0.048,56,reviewed,us,us
2017-09-05T02:05:38.480Z,42.5805,-111.4311,10,3.1,ml,,119,0.306,0.33,us,us2000aftn,2017-12-07T20:00:12.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.3,2,0.041,78,reviewed,us,us
2017-09-05T01:39:15.510Z,42.5932,-111.4487,6.5,2.3,ml,,61,0.309,0.35,us,us2000bt02,2017-12-07T20:00:12.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.9,3.5,0.064,32,reviewed,us,us
